Brandname,Productname,Colors,Sizes,Description,Materials,Maintenance,RegularPrice,CurrentPrice
Aigle,Gummistiefel mit Zierstreifen,Marineblau,24|25|26|27|28|29|30|31|32|33|34|35|36|37|38,Kinder Gummistiefel von Aigle|Mattes Gummi|Zierstreifen|Logo|Wadenhoher Schaft|Textilfutter|Gummisohle|Reflektor an der Ferse|Sohlenhöhe: 2 cm|Schafthöhe: 22 cm|Schaftbreite: 30 cm|Farbe Marineblau|Artikelnummer 9483405,Hauptmaterial 1: 100% Gummi|Futter 1: 100% Textil|Sohle: 100% Gummi,,32.95,32.95
Tom Tailor,Coloured Skinny Fit Jeans mit Stetch-Anteil,Mittelgrau,140|146|152|158|164|170|176,Teenager 5-Pocket-Jeans von TOM TAILOR|Baumwollmischung mit Stretch-Anteil |Coloured Denim |Skinny Fit |Regulierbare Bundweite|Knopf- und Reißverschluss|Innenbeinlänge bei Größe 152: 72 cm |Bundweite bei Größe 152: 64 cm |Farbe Mittelgrau|Artikelnummer 9588082,"Hauptmaterial 1: 83% Baumwolle, 15% Polyester, 2% Elasthan"," Normalwaschgang 40°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung",35.95,35.95
Aigle,Gummistiefel mit Zierstreifen,Gelb,24|25|26|27|28|29|30|31|32|33|34|35|36|37|38,Kinder Gummistiefel von Aigle|Mattes Gummi|Modell Lolly Pop|Innenseite aus Textil|Zierstreifen|Logo|Gummisohle|Wadenhoher Schaft|Reflektor an der Ferse|Sohlenhöhe: 2 cm|Schafthöhe: 22 cm|Schaftweite: 30 cm|Farbe Gelb|Artikelnummer 9483406,Hauptmaterial 1: 100% Gummi|Futter 1: 100% Textil|Sohle: 100% Gummi,,32.95,32.95
NATIVE,Slip-On Sneaker mit eingestanztem Lochmuster,Rosa|Türkis,7|8|9|10|11|12|13,Kinder Slip-On Sneaker von Native|Modell Jefferson|Wasserfestes Material|Abgerundete Spitze|Eingestanztes Lochmuster|Gummisohle|Waschbar|Gummierte Logo-Applikation|Sohlenhöhe: 2 cm|Farbe Türkis|Artikelnummer 9476633,Hauptmaterial 1: 100% Synthetik|Sohle: 100% Synthetik, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,39.95,19.95
G.O.L.,Stone Washed Slim Fit 5-Pocket-Jeans,Marineblau,140|146|152|158|164|170|176,Teenager 5-Pocket-Jeans von G.O.L.|Baumwollmischung|Stone Washed|Slim Fit|Webstruktur|Knopfriegel am Bund|Knopf- und Reißverschluss|Label-Patch am Bund|Innenbeinlänge bei Größe 152: 70 cm|Bundweite bei Größe 152: 62 cm|Farbe Marineblau|Artikelnummer 9587502,"Hauptmaterial 1: 61% Baumwolle, 39% Polyester"," Schonwaschgang 40°| Nicht bleichen| Kein Trockner| Mäßig heiß bügeln| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",49.95,49.95
Mayoral,Kleid mit Streifenmuster,Dunkelblau,92|2|98|3|104|4|110|5|122|7|128|8|134|9,"Kinder Kleid von Mayoral|Leichtes, fein strukturiertes Material|Rundhalsausschnitt|Nahtreißverschluss auf der Rückseite|Kurze Ärmel|Ausgestellter Rockteil mit Kellerfalten|Streifenmuster mit eingearbeitetem Effektgarn|Eingearbeitetes Unterkleid|Made in Europe|Rückenlänge bei Größe 6: 56,5 cm|Farbe Dunkelblau|Artikelnummer 9626045","Hauptmaterial 1: 51% Polyester, 48% Baumwolle, 1% Metallisierte Fasern|Futter 1: 50% Baumwolle, 50% Polyester"," Normalwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung",59.95,59.95
Eisend,Kleid mit Blüten-Applikation,Ecru,116|122|128|134|140|146|152,Kinder Kleid von Eisend Kids|Unterlegtes Mesh |Taillierter Schnitt|Eingewebtes Muster|Rundhalsausschnitt|Ärmellos|Taillenpasse mit Blüten-Applikation|Ausgestellter Rockteil|Unterrock mit Tüllbesatz|Nahtreißverschluss auf der Rückseite|Rückenlänge bei Größe 116: 77 cm |Farbe Ecru|Artikelnummer 9568426,"Hauptmaterial 1: 50% Baumwolle, 50% Polyester|Futter 1: 100% Polyester"," Schonwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",64.95,64.95
Tom Tailor,Rinsed Washed Skinny Fit 5-Pocket-Jeans,Dunkelblau,140|146|152|158|164|170|176,Teenager 5-Pocket-Jeans von TOM TAILOR|Baumwollmischung mit Stretch-Anteil|Rinsed Washed|Skinny Fit|Regulierbare Bundweite|Knopf- und Reißverschluss|Innenbeinlänge bei Größe 152: 70 cm|Bundweite bei Größe 152: 61 cm|Farbe Dunkelblau|Artikelnummer 9588083,"Hauptmaterial 1: 78% Baumwolle, 20% Polyester, 2% Elasthan"," Normalwaschgang 40°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung",29.95,29.95
Eisend,Kommunionskleid mit Blüten-Applikationen,Ecru,116|122|128|134|140|146|152,Kinder Kommunionskleid von Eisend Kids|Unterlegter Organza|Taillierter Schnitt|Rundhalsausschnitt |Ärmellos|Nahtreißverschluss|Taillenpasse mit Zierschleife und gelegten Falten|Weit ausgestellter Rockteil mit Raffungen|Blüten-Applikationen und Anstecker|Unterrock mit Tüllbesatz|Rückenlänge bei Größe 128: 82 cm |Farbe Ecru|Artikelnummer 9568422,Hauptmaterial 1: 100% Polyester," Spezialschonwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Eingeschränkte chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt. Begrenzung der Feuchtigkeitszugabe und/oder der mechanischen Beanspruchung und/oder der Temperatur.",64.95,64.95
Tom Tailor,Bermudas mit Tunnelzug,Dunkelblau|Sand,140|146|152|158|164|170|176,Teenager Bermudas von TOM TAILOR|Baumwoll-Elasthan-Mix|Elastischer Bund mit Tunnelzug|Zwei Eingrifftaschen und eine Münztasche|Aufgesetzte Gesäßtaschen|Farbe Sand|Artikelnummer 9632387,"Hauptmaterial 1: 70% Baumwolle, 21% Polyester, 9% Elasthan"," Normalwaschgang 40°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung",29.95,29.95
SOREL,Boots mit herausnehmbarem Filz-Innenstiefel,Pink,32|1|33|2|34|3|35|4|37|5|38|6|39|7,"Kinder Boots von SOREL|Modell Yoot Pac|Wasserfestes Material|Überknöchelhoher Schaft|Schnürverschluss|Abgerundete Spitze|Profilsohle aus Gummi|Logo-Print|Herausnehmbarer Filz-Innenstiefel|Sohlenhöhe: 3,5 cm|Schafthöhe: 22 cm|Schaftweite: 35 cm|Farbe Pink|Artikelnummer 9495269",Hauptmaterial 1: 100% Textil|Futter 1: 100% Textil|Sohle: 100% Gummi, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,74.95,39.95
Eisend,Kommunionskleid mit floralen Stickereien,Rosé|Rot,116|122|128|134|140|146|152,"Kinder Kommunionskleid von Eisend Kids|Satin mit floralen Stickereien|Ärmelloser, ausgestellter Schnitt|Karree-Ausschnitt|Verdeckter Reißverschluss auf der Rückseite|Doppellagige Taillenpasse mit abnehmbarer Blüten-Applikation|Schnürung auf der Rückseite|Rockteil aus Chiffon mit Raffungen|Muschelsaum|Eingearbeitetes Unterkleid mit Tüllbesatz|Rückenlänge bei Größe 116: 77,5 cm|Farbe Rosé|Artikelnummer 9568423",Hauptmaterial 1: 100% Polyester," Spezialschonwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Eingeschränkte chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt. Begrenzung der Feuchtigkeitszugabe und/oder der mechanischen Beanspruchung und/oder der Temperatur.",64.95,64.95
G.O.L.,Stoffhose mit Webmuster,Schwarz,140|146|152|158|164|170|176,"Teenager Stoffhose von G.O.L.|Materialmischung mit Viskose- und Stretch-Anteil|Gerade geschnittenes Bein|Webmuster|Regulierbarer Bund mit Knopfriegeln|Knopf-, Haken- und Reißverschluss|Zwei französische Eingrifftaschen|Zwei geknöpfte Leistentaschen am Gesäß|Bügelfalten|Innenbeinlänge bei Größe 152: 67 cm|Bundweite bei Größe 152: 66 cm|Farbe Schwarz|Artikelnummer 9587437","Hauptmaterial 1: 73% Polyester, 23% Viskose, 4% Elasthan"," Schonwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",59.95,59.95
Tom Tailor,5-Pocket-Jeans im Destroyed Look,Jeans,140|146|152|158|164|170|176,Teenager 5-Pocket-Jeans von TOM TAILOR|Baumwoll-Elasthan-Mix|Destroyed Look|Leicht schmal zulaufendes Bein|Knopfriegel am Bund|Knopf- und Reißverschluss|Label-Patch am Bund|Ziernähte auf den Gesäßtaschen|Innenbeinlänge bei Größe 152: 68 cm|Bundweite bei Größe 152: 72 cm|Farbe Jeans|Artikelnummer 9588009,"Hauptmaterial 1: 98% Baumwolle, 2% Elasthan"," Normalwaschgang 40°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung",45.95,34.95
G.O.L.,Anzug-Hose mit Bügelfalten,Dunkelblau|Schwarz|Royalblau,140|146|152|158|164|170|176,Teenager Anzug-Hose von G.O.L.|Materialmischung mit Viskose-Anteil|Leicht zulaufendes Bein|Regulierbarer Bund mit Gürtelschlaufen|Haken- und Reißverschluss|Französische Eingrifftaschen|Geknöpfte Leistentaschen am Gesäß|Bügelfalten|Innenbeinlänge bei Größe 152: 68 cm |Bundweite bei Größe 152: 66 cm|Farbe Royalblau|Artikelnummer 9587421,"Hauptmaterial 1: 65% Polyester, 35% Viskose"," Schonwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",45.95,45.95
Review for Teens,Slim Fit Jeans im Destroyed Look - verkürzt,Schwarz,140|146|152|158|164|170|176,Teenager 5-Pocket-Jeans von REVIEW for Teens|Baumwoll-Elasthan-Mix|Destroyed Look |Slim Fit |Skinny Leg|Verkürzte Länge|Regulierbare Bundweite|Knopf- und Reißverschluss |Innenbeinlänge bei Größe 152: 61 cm |Bundweite bei Größe 152: 62 cm |Farbe Schwarz|Artikelnummer 9633687,"Hauptmaterial 1: 98% Baumwolle, 2% Elasthan"," Normalwaschgang 40°| Nicht bleichen| Trocknen mit reduzierter thermischer Beanspruchung| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",29.95,29.95
SOREL,Boots mit Filzeinlage,Blau,"25|8|26|9|27|10|28|11|29|12|30|12,5|31|13","Kinder Boots von SOREL|Modell Children's Flurry|Strapazierfähiges, winddichtes Material |Abgerundete Spitze |Breite Profilsohle |Überknöchelhoher Schaft|Tunnelzug am Schaft|Elastischer Riemen mit Klettverschluss|Filzeinlage |Sohlenhöhe: 3 cm|Farbe Blau|Artikelnummer 9495268",Hauptmaterial 1: 100% Synthetik|Sohle: 100% Synthetik,,54.95,29.95
Review for Teens,Jeansshorts im Destroyed Look ,Jeans,140|146|152|158|164|170|176,Teenager Jeansshorts von REVIEW for Teens|Baumwoll-Elasthan-Mix|Destroyed Look|Regulierbare Bundweite|Knopf- und Reißverschluss|5-Pocket-Design|Label-Patch|Bundweite bei Größe 152: 70 cm |Farbe Jeans|Artikelnummer 9633775,"Hauptmaterial 1: 99% Baumwolle, 1% Elasthan"," Normalwaschgang 40°| Nicht bleichen| Trocknen mit reduzierter thermischer Beanspruchung| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",27.95,27.95
G.O.L.,2-Knopf-Sakko mit fallendem Revers,Schwarz,140|146|152|158|164|170|176,Teenager Sakko von G.O.L.|Strukturiertes Material mit Viskose-Anteil |Leicht taillierter Schnitt|Fallendes Revers|2-Knopf-Leiste |Brustleistentasche|Paspelierte Taschen|Feines Webmuster|Rückenlänge bei Größe 152: 58 cm|Schulterbreite bei Größe 152: 34 cm|Ärmellänge bei Größe 152: 54 cm|Farbe Schwarz|Artikelnummer 9587436,"Hauptmaterial 1: 73% Polyester, 23% Viskose, 4% Elasthan|Futter 1: 100% Polyester"," Nicht waschen| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",109.95,109.95
Review for Teens,Jumpsuit mit Allover-Muster,Marineblau,140|146|152|158|164|170|176,"Teenager Jumpsuit von REVIEW for Teens|Reine Viskose|Taillierter, ärmelloser Schnitt|Rundhalsausschnitt mit eingesetztem V-Ausschnitt|Kurze Knopfleiste|Aufgesetzte Brusttasche in Kontrastfarbe|Tunnelzug auf Taillenhöhe|Schmal zulaufendes Bein|Zwei Eingrifftaschen|Elastische Beinabschlüsse|Innenbeinlänge bei Größe 152: 75 cm|Gesamtlänge bei Größe 152: 135 cm|Farbe Marineblau|Artikelnummer 9633685",Hauptmaterial 1: 100% Viskose," Schonwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung",35.95,35.95
G.O.L.,Sakko mit fallendem Revers,Dunkelblau|Schwarz|Royalblau,140|146|152|158|164|170|176,Teenager Sakko von G.O.L.|Materialmischung mit Viskose-Anteil|Fallendes Revers|2-Knopf-Leiste|Brustleistentasche|Paspelierte Pattentaschen|Eine Innentasche|Rückenschlitz|Zierknöpfe an den Ärmelabschlüssen|Leichtes Futter|Rückenlänge bei Größe 152: 63 cm|Schulterbreite bei Größe 152: 36 cm|Ärmellänge bei Größe 152: 55 cm |Farbe Royalblau|Artikelnummer 9587412,"Hauptmaterial 1: 65% Polyester, 35% Viskose|Futter 1: 100% Polyester"," Nicht waschen| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",79.95,79.95
UGG,Boots aus echtem Veloursleder,Mittelgrau|Schokobraun,"22,5|6|23,5|7|25|8|26|9|27|10|28|11|29|12",Kinder Boots von Ugg Australia|Echtes Veloursleder|Überknöchelhoher Schaft|Futter aus Fake Fur|Logo-Aufnäher|Gummisohle|Sohlenhöhe: 2 cm|Farbe Mittelgrau|Artikelnummer 9550417,Hauptmaterial 1: 100% Leder|Futter 1: 100% Textil|Sohle: 100% Gummi,,129.95,129.95
G.O.L.,Anzug-Hose mit feinem Webmuster,Royalblau,140|146|152|158|164|170|176,Teenager Anzug-Hose von G.O.L.|Materialmischung mit Viskose-Anteil|Leicht zulaufendes Bein|Feines Webmuster|Regulierbarer Bund mit Gürtelschlaufen|Haken- und Reißverschluss|Französische Eingrifftaschen|Geknöpfte Paspeltaschen am Gesäß|Bügelfalten|Innenbeinlänge bei Größe 152: 69 cm |Bundweite bei Größe 152: 68 cm|Farbe Royalblau|Artikelnummer 9587433,"Hauptmaterial 1: 72% Polyester, 25% Viskose, 3% Elasthan"," Schonwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",59.95,59.95
GIESSWEIN,Hausschuhe aus Schurwolle,Dunkelgrau,26|27|28|29|30|31|32,Kinder Hausschuhe von GIESSWEIN|Modell Triglitz|Reine Schurwolle|Abgerundete Spitze |Elastischer Einsatz |Profilsohle |Dino-Stickerei|Sohlenhöhe: 1 cm|Farbe Dunkelgrau|Artikelnummer 9629596,Hauptmaterial 1: 100% Schurwolle|Sohle: 100% Kautschuk,,ab 34.95 ,29.95
G.O.L.,Sakko mit fallendem Revers,Dunkelblau|Schwarz|Royalblau,140|146|152|158|164|170|176,Teenager Sakko von G.O.L.|Materialmischung mit Viskose-Anteil|Fallendes Revers|2-Knopf-Leiste|Brustleistentasche|Paspelierte Pattentaschen|Eine Innentasche|Rückenschlitz|Zierknöpfe an den Ärmelabschlüssen|Leichtes Futter|Rückenlänge bei Größe 152: 63 cm|Schulterbreite bei Größe 152: 36 cm|Ärmellänge bei Größe 152: 55 cm |Farbe Dunkelblau|Artikelnummer 9587410,"Hauptmaterial 1: 65% Polyester, 35% Viskose|Futter 1: 100% Polyester"," Nicht waschen| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",79.95,79.95
NATIVE,Slip-On Sneaker mit leuchtender Sohle,Blau|Orange,7|8|9|10|11|12|13,"Kinder Slip-On Sneaker von Native|Modell Jefferson Glow|Wasserfestes Material|Abgerundete Spitze|Eingestanztes Lochmuster|Gummisohle (leuchtet im Dunklen)|Waschbar|Gummierte Logo-Applikation|Sohlenhöhe: 1,5 cm|Farbe Blau|Artikelnummer 9476630",Hauptmaterial 1: 100% Synthetik|Sohle: 100% Synthetik, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,49.95,24.95
G.O.L.,Anzug-Hose mit Bügelfalten,Dunkelblau|Schwarz|Royalblau,140|146|152|158|164|170|176,"Teenager Anzug-Hose von G.O.L.|Materialmischung mit Viskose-Anteil|Zulaufend geschnittenes Bein|Regulierbarer Bund mit Gürtelschlaufen|Haken-, und Knopfverschluss|Französische Eingrifftaschen|Geknöpfte Leistentasche|Bügelfalten|Innenbeinlänge bei Größe 152: 68 cm |Bundweite bei Größe 152: 70 cm|Farbe Royalblau|Artikelnummer 9587415","Hauptmaterial 1: 65% Polyester, 35% Viskose"," Schonwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",45.95,45.95
Maximo,Strumpfhose mit Stretch-Anteil,Rosa meliert|Rot|Pink,56|62|68,Baby Strumpfhose von MaxiMo|Baumwoll-Mix mit Elasthan-Anteil|Körpernahe Passform|Feines Maschenbild|Oberer Teil feingerippt|Elastischer Bund|Farbe Pink|Artikelnummer 8914061,"Hauptmaterial 1: 80% Baumwolle, 18% Polyamid, 2% Elasthan", Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung| Schonwaschgang 40°,9.95,4.95
Review for Kids,Stone Washed Jeansshorts mit floralen Prints,Jeans,92|98|104|110|116|122|128|134|140,Kinder Jeansshorts von REVIEW for Kids|Baumwollmischung mit Stretch-Anteil|Stone Washed|5-Pocket-Design|Knopf- und Reißverschluss|Verstellbare Knopfriegel am Bund|Label-Patch am Bund|Ziernähte auf den Gesäßtaschen|Florale Prints|Bundweite bei Größe 116: 52 cm|Farbe Jeans|Artikelnummer 9590471,"Hauptmaterial 1: 77% Baumwolle, 22% Polyester, 1% Elasthan"," Normalwaschgang 40°| Nicht bleichen| Trocknen mit reduzierter thermischer Beanspruchung| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",25.95,25.95
United Colors of Benetton,Wende-Steppweste mit Eingrifftaschen - wattiert,Marineblau,116|S|128|M|140|L,Kinder Steppweste von United Colors of Benetton|Strapazierfähiges Material|Leicht taillierter Schnitt|Beidseitig tragbar|Stehkragen|Reißverschluss|Logo-Aufnäher|Eingrifftaschen|Gemusterte Innenseite|Wattiert|Rückenlänge bei Größe S: 46 cm|Farbe Marineblau|Artikelnummer 9570579,Hauptmaterial 1: 100% Polyester|Futter 1: 100% Polyester|Wattierung: 100% Polyester," Schonwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht bügeln| Eingeschränkte chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt. Begrenzung der Feuchtigkeitszugabe und/oder der mechanischen Beanspruchung und/oder der Temperatur.| Hängend trocknen| Im Schatten trocknen",29.95,29.95
Ralph Lauren Childrenswear,Sweatpants mit Logo-Stickerei,Hellgrau meliert|Dunkelblau,M|L|XL,"Teenager Sweatpants von Ralph Lauren Childrenswear|Baumwollmischung|Elastischer Bund mit Tunnelzug|Seitliche Eingrifftaschen|Kleine Logo-Stickerei|Beinabschluss mit elastischem Bündchen|Innenbeinlänge bei Größe M: 67,5 cm|Farbe Hellgrau meliert|Artikelnummer 9556045","Hauptmaterial 1: 87% Baumwolle, 13% Polyester"," Normalwaschgang 30°| Nur Sauerstoffbleiche zulässig / keine Chlorbleiche| Trocknen mit reduzierter thermischer Beanspruchung| Mäßig heiß bügeln| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",64.95,64.95
SANETTA,Slip aus Baumwolle mit Streifenmuster,Hellgrau,92|116|128,Kinderslip von Sanetta|Reine Baumwolle|Streifenmuster|Elastischer Bund|Teilungsnähte|Kleines Logo-Fähnchen|Farbe Hellgrau|Artikelnummer 9433529,Hauptmaterial 1: 100% Baumwolle, Normalwaschgang 60°| Nicht bleichen| Trocknen mit reduzierter thermischer Beanspruchung| Mäßig heiß bügeln| Keine chemische Reinigung,9.95,9.95
United Colors of Benetton,Steppjacke mit Wattierung,Marineblau|Blau|Rot,116|S|128|M|140|L,Kinder Steppjacke von United Colors of Benetton|Strapazierfähiges Material|Gerader Schnitt|Stehkragen|Reißverschluss|Elastische Abschlüsse an Ärmeln und Saum|Leichte Wattierung|Rückenlänge bei Größe S: 40 cm|Schulterbreite bei Größe S: 29 cm|Ärmellänge bei Größe S: 44 cm|Farbe Blau|Artikelnummer 9570704,Hauptmaterial 1: 100% Polyamid|Futter 1: 100% Polyamid|Wattierung: 100% Polyester," Schonwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht bügeln| Eingeschränkte chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt. Begrenzung der Feuchtigkeitszugabe und/oder der mechanischen Beanspruchung und/oder der Temperatur.| Im Schatten trocknen| Nur Lufttrocknen",39.95,29.95
SANETTA,Boxershorts aus reiner Bio-Baumwolle,Weiß|Dunkelblau,104|116|128,Kinderboxershorts von Sanetta|Reine Baumwolle (Bio)|Elastischer Bund|Teilungsnähte|Kleines Logo-Fähnchen|Farbe Weiß|Artikelnummer 9433546,Hauptmaterial 1: 100% Baumwolle (Bio), Normalwaschgang 60°| Nicht bleichen| Trocknen mit reduzierter thermischer Beanspruchung| Mäßig heiß bügeln| Keine chemische Reinigung,8.95,8.95
Calvin Klein Underwear,T-Shirt im 2er-Pack,Weiß,12/10|14/12|16/14,"Teenager T-Shirt von Calvin Klein|Reine Baumwolle|Gerippter Rundhalsausschnitt|Logo-Print|2er-Pack|Rückenlänge bei Größe 152: 60,5 cm|Farbe Weiß|Artikelnummer 9585339",Hauptmaterial 1: 100% Baumwolle, Normalwaschgang 40°| Nur Sauerstoffbleiche zulässig / keine Chlorbleiche| Trocknen mit normaler thermischer Beanspruchung| Mäßig heiß bügeln| Keine chemische Reinigung,29.95,29.95
SANETTA,Slip aus Bio-Baumwolle,Dunkelblau,104|116|128,Kinderslip von Sanetta|Reine Baumwolle (Bio)|Elastischer Bund|Teilungsnähte|Kleines Logo-Fähnchen|Farbe Dunkelblau|Artikelnummer 9433548,Hauptmaterial 1: 100% Baumwolle (Bio), Schonwaschgang 40°| Nicht bleichen| Trocknen mit reduzierter thermischer Beanspruchung| Mäßig heiß bügeln| Keine chemische Reinigung,7.95,7.95
