Brandname,Productname,Colors,Sizes,Description,Materials,Maintenance,RegularPrice,CurrentPrice
Tommy Hilfiger,Desert Boots aus Veloursleder,Marineblau,41|42|43|44|45,Herren Desert Boots von Tommy Hilfiger|Echtes Veloursleder|Überknöchelhoher Schaft|Schnürverschluss|Logo-Details im Fersenbereich|Gummisohle|Sohlenhöhe: 2 cm|Farbe Marineblau|Artikelnummer 9585597,Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Futter 2: 100% Textil|Sohle: 100% Gummi,,139.95,139.95
adidas Originals,Sneaker 'LA Trainer' aus Veloursleder,Marineblau,42|8|43|9|44 2/3|10|46|11|47 1/3|12|41 1/3|7/|42 2/3|8/|44|9/|45 1/3|10/|46 2/3|11/,"Herren Sneaker von adidas Originals|Modell LA Trainer|Echtes Veloursleder|Einsätze aus Mesh|Logo-Streifen|Ortholite®-Fußbett|Profilsohle aus Gummi|Sohlenhöhe: 2,5 cm|Farbe Marineblau|Artikelnummer 9633239",Hauptmaterial 1: 100% Leder|Hauptmaterial 2: 100% Textil|Futter 1: 100% Textil|Sohle: 100% Gummi,,99.95,99.95
Antony Morato,Sneaker aus Leder,Schwarz|Petrol,40|41|42|43|44,Herren Sneaker von Antony Morato|Modell Tokyo|Leder|Gummisohle|Abgerundete Spitze|Schnürverschluss|Seitlicher Reißverschluss|Made in Italy|Sohlenhöhe: 3 cm|Farbe Schwarz|Artikelnummer 9623570,Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi,,159.95,159.95
Toms,Espadrilles aus Canvas in Denimoptik,Blau,"39|8,5|40|9|41|9,5|43|10|43,5|10,5|44|11|44,5|11,5|45|12|46|13",Herren Espadrilles von TOMS|Modell Alpargata Decon|Canvas in Denimoptik|Abgerundete Spitze|Gummisohle mit Besatz in Flechtoptik|Sohlenhöhe: 2 cm|Farbe Blau|Artikelnummer 9595522,Hauptmaterial 1: 100% Textil|Sohle: 100% Gummi,,59.95,59.95
New Balance,Sneaker aus Veloursleder,Marineblau|Olivgrün|Schwarz,"41|7,5|41,5|8|42|8,5|42,5|9|43|9,5|44|10|45|11|45,5|11,5|46,5|12",Herren Sneaker von New Balance|Modell 373|Echtes Veloursleder|Kontrasteinsätze aus Mesh|Reflektierender Logo-Aufnäher|Reflektierender Besatz an der Ferse|Schnürverschluss|Gummisohle|Sohlenhöhe: 2 cm|Farbe Marineblau|Artikelnummer 9634155,Hauptmaterial 1: 100% Leder|Hauptmaterial 2: 100% Textil|Futter 1: 100% Textil|Sohle: 100% Gummi,,84.95,84.95
Lloyd,Derby aus echtem Leder,Mittelbraun,"41|7,5|42|8|42,5|8,5|43|9|44|9,5|44,5|10|45|10,5|46|11","Herren Derby von LLOYD|Modell Dubai|Echtes Leder|Feine Struktur|Derbybogen|Schnürverschluss|Innensohle aus echtem Leder|Ledersohle mit gummiertem Besatz|Made in Germany|Sohlenhöhe: 2,5 cm|Farbe Mittelbraun|Artikelnummer 9624768","Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 80% Leder, 20% Gummi",,139.95,139.95
EA7 Emporio Armani,Sneaker aus Leder und Textil,Blau,"42|8|42 2/3|8,5|44|9,5|44 2/3|10","Herren Sneaker von EA7 Emporio Armani|Veloursleder mit Textil|Abgerundete Spitze|Schnürverschluss|Logo-Stickerei|Logo-Applikationen|Gummisohle|Sohlenhöhe: 2,5 cm|Farbe Blau|Artikelnummer 9577001",Hauptmaterial 1: 100% Veloursleder|Hauptmaterial 2: 100% Textil|Futter 1: 100% Textil|Sohle: 100% Gummi,,129.95,129.95
Lloyd,Derby aus echtem Leder,Schwarz,"41|7,5|42|8|42,5|8,5|43|9|44|9,5|44,5|10|45|10,5|46|11","Herren Derby von LLOYD|Echtes Leder|Modell Donny|Feine Narbung|Ziernähte|Derbybogen|Schnürverschluss|Innensohle aus echtem Leder|Gummisohle|Made in Germany|Sohlenhöhe: 2,5 cm|Farbe Schwarz|Artikelnummer 9624765",Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi,,129.95,129.95
Reebok,Sneaker aus Leder mit perforierten Details ,Schwarz,"41|8,5|42|9|42,5|9,5|43|10|44|10,5|44,5|11|45|11,5|45,5|12","Herren Sneaker von Reebok|Echtes Leder|Abgerundete Spitze|Profilierte Gummisohle |Schnürverschluss|Perforierte Details|Logo-Applikationen|Sohlenhöhe: 2,5 cm|Farbe Schwarz|Artikelnummer 9631374",Hauptmaterial 1: 100% Leder|Sohle: 100% Gummi,,89.95,89.95
Lloyd,Derby aus echtem Leder mit Perforierung,Mittelbraun,"41|7,5|42|8|42,5|8,5|43|9|44|9,5|44,5|10|45|10,5|46|11","Herren Derby von LLOYD|Modell Drayton|Echtes Leder|Gummisohle|Eckige Spitze|Schnürverschluss|Derbybogen|Feine Perforierung|Made in Germany|Sohlenhöhe: 2,5 cm|Farbe Mittelbraun|Artikelnummer 9624764",Hauptmaterial 1: 100% Leder|Futter 1: 100% Textil|Futter 2: 100% Leder|Sohle: 100% Gummi,,129.95,129.95
Reebok,Sneaker aus echtem Veloursleder,Olivgrün,"41|8,5|42|9|42,5|9,5|43|10|44|10,5|44,5|11|45|11,5|45,5|12",Herren Sneaker von Reebok|Echtes Veloursleder|Schnürverschluss|Logo-Applikationen|Perforierte Details|Profilsohle aus Gummi|Sohlenhöhe: 3 cm|Farbe Olivgrün|Artikelnummer 9631380,Hauptmaterial 1: 100% Veloursleder|Sohle: 100% Gummi,,89.95,89.95
Lloyd,Derby aus echtem Leder,Schwarz,"41|7,5|42|8|42,5|8,5|43|9|44|9,5|44,5|10|45|10,5|46|11",Herren Derby von LLOYD|Modell Dubai|Echtes Leder|Feine Struktur|Derbybogen|Schnürverschluss|Innensohle aus echtem Leder|Ledersohle mit gummiertem Besatz|Made in Germany|Sohlenhöhe: 2 cm|Farbe Schwarz|Artikelnummer 9624767,"Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 80% Leder, 20% Gummi",,139.95,139.95
Converse,Chucks mit Logoprint,Dunkelblau,"41,5|8|42,5|9|43|9,5|44|10",Herren Chucks von Converse|Robustes Material|Hochwertige Sohle|Schnürverschluss|Halbhoher Schaft|Modell All Star |Seitliche Luftlöcher|Logo-Applikation an der Ferse|Seitliche Logoprints|Sohlenhöhe: 3 cm|Herstellergröße: US|Farbe Dunkelblau|Artikelnummer 9004504,Hauptmaterial 1: 100% Textil|Sohle: 100% Kunststoff,,69.95,69.95
Lloyd,"Budapester aus Leder
",Mittelbraun|Schwarz,"41|7,5|42|8|42,5|8,5|43|9|44|9,5|44,5|10|45|10,5|46|11|41|41|42|42|45|45|46|46","Herren Budapester von Lloyd|Modell Forster|Echtes Leder|Innenmaterial aus Leder|Schmal zulaufende Spitze|Lyralochung|Flügelkappe |Flache Ledersohle|Absatz aus hochwertigem Gummi|Eingearbeitetes Fußbett|Sohlenhöhe: 0,8 cm|Absatzhöhe: 2,5 cm|Farbe Schwarz|Artikelnummer 9226131",Hauptmaterial 1: 100% Kalbsleder|Innenseite: 100% Leder|Sohle: 100% Leder,,149.95,149.95
Pantofola dOro,Sneaker aus echtem Glatt- und Veloursleder,Dunkelblau,40|41|42|43|44|45|46,Herren Sneaker von Pantofola d'Oro|Echtes Glatt- und Veloursleder|Logo-Prints und Stickereien|Schnürverschluss|Gummisohle|Sohlenhöhe: 1 cm|Farbe Dunkelblau|Artikelnummer 9598841,Hauptmaterial 1: 100% Leder|Futter 1: 100% Synthetik|Sohle: 100% Gummi,,109.95,109.95
Vagabond,Chelsea Boots aus echtem Veloursleder,Taupe,40|41|42|43|44|45|46,Herren Chelsea Boots von Vagabond|Modell Linhope|Echtes Veloursleder|Überknöchelhoher Schaft|Elastische Einsätze|Innensohle aus echtem Leder|Gummisohle|Sohlenhöhe: 2 cm|Farbe Taupe|Artikelnummer 9583010,Hauptmaterial 1: 100% Leder|Futter 1: 100% Textil|Futter 2: 100% Leder|Sohle: 100% Gummi,,139.95,139.95
Pantofola dOro,Sneaker aus Leder mit Kontrasteinsätzen,Weiß,40|41|42|43|44|45|46,Herren Sneaker von Pantofola d'Oro|Modell Imola Romagna|Echtes Leder|Abgerundete Spitze|Schnürverschluss|Kontrasteinsätze aus Veloursleder|Kontrastzierstreifen mit Logo-Applikationen|Profilsohle aus Gummi|Mehrfarbiges Design|Sohlenhöhe: 2 cm|Farbe Weiß|Artikelnummer 9620758,Hauptmaterial 1: 100% Leder|Hauptmaterial 2: 100% Veloursleder|Sohle: 100% Gummi,,109.95,109.95
Gordon & Bros ,Derby aus Veloursleder,Beige|Dunkelblau,40|41|42|43|44|45|46,"Herren Derby von Gordon & Bros|Modell Lorenzo|Veloursleder|Kontrastnähte|Schnürverschluss|Innensohle aus Leder|Gummisohle mit Einsätzen aus Leder|Sohlenhöhe: 2,5 cm|Farbe Beige|Artikelnummer 9638626","Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 80% Gummi, 20% Leder",,119.95,119.95
Pantofola dOro,Sneaker aus Leder mit Perforierung,Schwarz,40|41|42|43|44|45|46,Herren Sneaker von Pantofola d'Oro|Modell Auronzo Uomo|Echtes Leder|Abgerundete Spitze|Schnürverschluss|Kontrasteinsätze aus Veloursleder|Seitliche Perforierung|Logo-Applikationen|Profilsohle aus Gummi|Sohlenhöhe: 2 cm|Farbe Schwarz|Artikelnummer 9620750,Hauptmaterial 1: 100% Leder|Hauptmaterial 2: 100% Veloursleder|Sohle: 100% Gummi,,109.95,109.95
Boss Green,Sneaker aus Veloursleder mit Textileinsatz,Mittelgrau|Beige|Dunkelblau,40|41|42|43|44|45|46,Herren Sneaker von BOSS Green|Modell Akeen|Echtes Veloursleder|Kontrasteinsätze aus Textil und Gummi|Abgerundete Spitze|Schnürverschluss|Logo-Applikationen|Profilsohle aus Gummi|Sohlenhöhe: 1 cm|Farbe Beige|Artikelnummer 9581853,Hauptmaterial 1: 100% Veloursleder|Hauptmaterial 2: 100% Textil|Hauptmaterial 3: 100% Gummi|Sohle: 100% Gummi,,139.95,139.95
Tommy Hilfiger,Slip-On Sneaker aus Canvas,Marineblau|Schwarz|Weiß,40|41|42|43|44|45|46,Herren Slip-On Sneaker von Tommy Hilfiger|Reine Baumwolle|Canvas|Gummisohle|Abgerundete Spitze|Elastische Einsätze|Sohlenhöhe: 2 cm|Farbe Marineblau|Artikelnummer 9610705,Hauptmaterial 1: 100% Baumwolle|Futter 1: 100% Baumwolle|Sohle: 100% Gummi,,59.95,59.95
Converse,Sneaker mit Logo-Applikation,Schwarz,"41|7,5|42|8,5|42,5|9|43|9,5|44|10|44,5|10,5|45|11","Herren Sneaker von Converse|Strukturiertes Material|Modell All Star|Abgerundete Spitze|Zehenkappe aus Gummi|Schnürverschluss|Logo-Applikation|Profilsohle aus Gummi|Sohlenhöhe: 2,5 cm|Farbe Schwarz|Artikelnummer 9597591",Hauptmaterial 1: 100% Textil|Sohle: 100% Gummi,,64.95,64.95
Hilfiger Denim,Sneaker aus Veloursleder ,Sand,40|41|42|43|44|45|46,"Herren Sneaker von Hilfiger Denim|Echtes Veloursleder|Abgerundete Spitze |Schnürverschluss|Kontrasteinsatz aus Glattleder an der Ferse|Logo-Applikationen|Profilsohle aus Gummi|Sohlenhöhe: 2,5 cm|Farbe Sand|Artikelnummer 9582127",Hauptmaterial 1: 100% Veloursleder|Sohle: 100% Gummi,,119.95,119.95
H By Hudson,Loafer aus Veloursleder mit Zierquasten aus Leder,Beige,40|41|42|43|44|45|46,Herren Loafer von H by Hudson|Echtes Veloursleder|Abgerundete Spitze |Zierquasten aus Leder|Ziernähte in Kontrastfarbe|Gummisohle|Handgefertigt|Absatzhöhe: 2 cm|Farbe Beige|Artikelnummer 9638182,Hauptmaterial 1: 100% Veloursleder|Hauptmaterial 2: 100% Leder,,135.95,135.95
Boss Green,Slip-On Sneaker aus Leder mit Zierstreifen,Schwarz,40|41|42|43|44|45|46,Herren Slip-On Sneaker von BOSS Green|Modell Arkansas_Slonm_nych|Echtes Leder mit Textildetails|Abgerundete Spitze |Gummisohle mit Logo-Prägung|Zierstreifen in Metallicoptik mit Logo-Prägung|Elastische Einsätze an der Zunge|Sohlenhöhe: 1 cm |Farbe Schwarz|Artikelnummer 9556449,Hauptmaterial 1: 100% Leder|Hauptmaterial 2: 100% Textil|Sohle: 100% Gummi,,139.95,139.95
Hilfiger Denim,Sneaker aus Canvas,Weiß|Dunkelblau|Mittelgrau|Schwarz,40|41|42|43|44|45|46,Herren Sneaker von Hilfiger Denim|Canvas|Gummisohle|Abgerundete Spitze|Schnürverschluss|Eingefasste Luftlöcher an der Innenseite|Logo-Applikationen|Sohlenhöhe: 3 cm|Farbe Mittelgrau|Artikelnummer 9582130,Hauptmaterial 1: 100% Textil|Futter 1: 100% Textil|Sohle: 100% Gummi,,59.95,59.95
Polo Ralph Lauren,Sneaker in Strickoptik,Weiß|Dunkelblau,40|7|41|8|42|9|43|10|44|11|45|12|46|13,Herren Sneaker von Polo Ralph Lauren|Textil |Strickoptik|Abgerundete Spitze|Schnürverschluss|Logo-Applikation|Gummisohle|Sohlenhöhe: 2 cm|Farbe Dunkelblau|Artikelnummer 9635573,Hauptmaterial 1: 100% Textil|Futter 1: 100% Textil|Sohle: 100% Gummi,,89.95,89.95
Polo Ralph Lauren,Sneaker in Strickoptik,Weiß|Dunkelblau,40|7|41|8|42|9|43|10|44|11|45|12|46|13,Herren Sneaker von Polo Ralph Lauren|Textil |Strickoptik|Abgerundete Spitze|Schnürverschluss|Logo-Applikation|Gummisohle|Sohlenhöhe: 2 cm|Farbe Weiß|Artikelnummer 9635572,Hauptmaterial 1: 100% Textil|Futter 1: 100% Textil|Sohle: 100% Gummi,,89.95,89.95
Boss Green,Sneaker aus Velours- und Glattleder ,Schwarz|Weiß,40|41|42|43|44|45|46,"Herren Sneaker von BOSS Green|Veloursleder und Glattleder|Perforationen|Abgerundete Spitze|Schnürverschluss mit zwei Ösen in Kontrastfarbe|Innensohle aus Leder|Gummisohle in Kontrastfarbe|Zierstreifen mit Logo-Applikation|Sohlenhöhe: 2,5 cm |Farbe Schwarz|Artikelnummer 9556443",Hauptmaterial 1: 100% Leder|Futter 1: 100% Textil|Sohle: 100% Gummi,,179.95,179.95
Polo Ralph Lauren,Sneaker aus Canvas,Weiß|Dunkelblau|Rot|Grün,39|6|41|8|42|9|43|10|44|11|45|12|46|13,"Herren Sneaker von Polo Ralph Lauren|Modell Halford|Canvas|Logo-Stickereien|Schnürverschluss|Gummisohle|Sohlenhöhe: 2,5 cm|Farbe Weiß|Artikelnummer 9578785",Hauptmaterial 1: 100% Textil|Futter 1: 100% Textil|Sohle: 100% Gummi,,69.95,69.95
adidas Originals,High Top Sneaker aus echtem Leder,Weiß,42|8|43|9|44 2/3|10|46|11|47 1/3|12|41 1/3|7/|42 2/3|8/|44|9/|45 1/3|10/|46 2/3|11/,Herren High Top Sneaker von adidas Originals|Modell Forum Mid Refined|Echtes Leder|Ortholite® Innensohle|Gummisohle|Abgerundete Spitze|Überknöchelhoher Schaft|Klett- und Schnürverschluss|Kontrastdetails|Sohlenhöhe: 3 cm|Farbe Weiß|Artikelnummer 9569129,Hauptmaterial 1: 100% Leder|Hauptmaterial 2: 100% Synthetik|Futter 1: 100% Synthetik|Futter 2: 100% Textil|Sohle: 100% Gummi,,129.95,129.95
Converse,Chucks aus Canvas von Converse,Rot,"42|8,5|43|9,5|44,5|10,5",Herren High Top Sneaker von Converse|Canvas|Logo|Gummierte Vorderkappe|Überknöchelhoher Schaft|Schnürverschluss|Gummisohle|Sohlenhöhe: 3 cm|Farbe Rot|Artikelnummer 9531575,Hauptmaterial 1: 100% Textil|Futter 1: 100% Textil|Sohle: 100% Gummi,,69.95,69.95
adidas Originals,Sneaker aus Leder,Weiß,42|8|43|9|44 2/3|10|46|11|47 1/3|12|41 1/3|7/|42 2/3|8/|44|9/|45 1/3|10/|46 2/3|11/,Herren Sneaker von adidas Originals|Modell Stan Smith|Echtes Leder|Perforierte Logo-Streifen|Kontrastbesatz mit Logo an der Ferse|Schnürverschluss|Innensohle aus echtem Leder|Gummisohle|Sohlenhöhe: 2 cm|Farbe Weiß|Artikelnummer 9622609,Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi,,99.95,99.95
Converse,Chucks mit Logoprint,Anthrazit,"40|7|41|7,5|42,5|9|43|9,5|44|10|44,5|10,5",Herren Chucks von Converse|Robustes Material|Hochwertige Sohle|Schnürverschluss|Halbhoher Schaft|Modell All Star Core HI|Seitliche Luftlöcher|Logo-Applikation an der Ferse|Seitliche Logoprints|Sohlenhöhe: 3 cm|Herstellergröße: US|Farbe Anthrazit|Artikelnummer 9004502,Hauptmaterial 1: 100% Textil|Sohle: 100% Kunststoff,,69.95,69.95
adidas Originals,Sneaker in Melangeoptik,Schwarz,42|8|43|9|44 2/3|10|46|11|47 1/3|12|41 1/3|7/|42 2/3|8/|44|9/|45 1/3|10/|46 2/3|11/,"Herren Sneaker von adidas Originals|Modell Tubular Shadow Knit|Strukturiertes Material|Abgerundete Spitze|Schnürverschluss|EVA-Zwischensohle|Sohle aus Gummi|Melangeoptik|Label-Patch an der Zunge|Gummierter Logo-Print an der Ferse|Sohlenhöhe: 4,5 cm|Farbe Schwarz|Artikelnummer 9622598",Hauptmaterial 1: 100% Textil|Futter 1: 100% Textil|Sohle: 100% Gummi, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,99.95,99.95
Hilfiger Denim,Lederboots mit Schnürverschluss,Schwarz,41|42|43|44|45|46,Herren Lederboots von Hilfiger Denim|Echtes Leder|Ziernähte|Überknöchelhoher Schaft|Schnürverschluss|Innensohle aus echtem Leder|Profilsohle aus Gummi|Sohlenhöhe: 3 cm|Farbe Schwarz|Artikelnummer 9513711,Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi,,159.95,119.95
Boss,Sneakers aus Leder,Schwarz|Dunkelblau,40|41|42|43|44|45,"Herren Sneakers von BOSS|Modell HB Racing|Leder|Gummisohle|Abgerundete Spitze|Schnürverschluss|Kontrastdetails|Logo-Applikationen|Sohlenhöhe: 1,5 cm|Farbe Schwarz|Artikelnummer 5369485",Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Futter 2: 100% Textil|Sohle: 100% Gummi,,239.0,239.0
G-Star Raw,Sneaker aus Canvas ,Offwhite|Marineblau,41|42|43|44|45|46,"Herren Sneaker von G-Star RAW|Modell Kendo|Canvas|Abgerundete Spitze|Schnürverschluss|Logo-Applikationen|Profilsohle aus Gummi|Sohlenhöhe: 2,5 cm|Farbe Marineblau|Artikelnummer 9585282",Hauptmaterial 1: 100% Textil|Sohle: 100% Gummi,,84.95,84.95
Superdry,Lederboots mit Gummisohle,Cognac ,41|7|42|8|43|9|44|10|45|11|46|12,Herren Lederboots von Superdry|Veloursleder|Gummisohle|Abgerundete Spitze|Überknöchelhoher Schaft|Schnürverschluss|Sohlenhöhe: 3 cm|Farbe Cognac |Artikelnummer 9525529,Hauptmaterial 1: 100% Leder|Futter 1: 100% Textil|Sohle: 100% Gummi,,119.95,79.95
Gordon & Bros ,Brogues mit Lyralochung,Mittelbraun,41|42|43|44|45|46,Herren Brogues von Gordon & Bros |Modell Lucquin|Echtes Glattleder|Ziernähte|Lyralochung|Schnürverschluss|Ledersohle|Sohlenhöhe: 2 cm|Farbe Mittelbraun|Artikelnummer 9638633,Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Leder,,169.95,169.95
Camp David,Sneaker aus Veloursleder,Khaki,41|42|43|44|45|46,"Herren Sneaker von CAMP DAVID|Echtes Veloursleder|Kontrasteinsätze aus Canvas|Logo-Stickerei|Schnürverschluss|Innensohle aus Leder|Gummisohle|Sohlenhöhe: 2,5 cm|Farbe Khaki|Artikelnummer 9612036",Hauptmaterial 1: 100% Leder|Hauptmaterial 2: 100% Textil|Futter 1: 100% Leder|Sohle: 100% Gummi,,79.95,79.95
Gant,Sneaker aus echtem Leder,Marineblau,41|42|43|44|45|46,Herren Sneaker von GANT|Modell Bryant|Echtes Leder|Abgerundete Spitze|Schnürverschluss|Sohle aus Gummi|Logo-Prägung an der Zunge|Logo-Prägung im Fersenbereich|Sohlenhöhe: 4 cm|Farbe Marineblau|Artikelnummer 9629617,Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,129.95,129.95
Boss,Oxford aus echtem Lackleder,Schwarz,"41|7|41,5|7,5|42|8|42,5|8,5|43|9|43,5|9,5|44|10|44,5|10,5|45|11","Herren Oxford von BOSS|Modell Evening_Oxfr_pact|Echtes Lackleder|Abgerundete Spitze|Geschlossene Schnürung|Abgesetzte Vorderkappe|Innensohle aus Leder|Sohle aus Gummi und Leder|Made in Italy|Sohlenhöhe: 2,5 cm|Farbe Schwarz|Artikelnummer 9559355","Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Leder, 100% Synthetik", Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,319.0,319.0
G-Star Raw,High Top Sneaker mit Textileinsätzen,Weiß|Schwarz,41|42|43|44|45|46,"Herren High Top Sneaker von G-Star RAW|Modell Toublo Mid|Lederoptik und Kontrasteinsatz aus Textil|Schnürverschluss|Überknöchelhoher Schaft|Logo-Applikation|Sohlenhöhe: 2,5 cm|Farbe Schwarz|Artikelnummer 9568711",Hauptmaterial 1: 100% Synthetik|Hauptmaterial 2: 100% Textil|Sohle: 100% Gummi,,119.95,119.95
Tommy Hilfiger,Chelsea Boots mit Profilsohle,Stein,43|44|45,"Herren-Chelsea Boots von Tommy Hilfiger|Modell Houston 10A|Leder|Gummisohle mit Profil|Abgerundete Spitze|Überknöchelhoher Schaft|Elastische Einsätze am Schaft|Sohlenhöhe: 3,5 cm|Farbe Stein|Artikelnummer 9350990","Hauptmaterial 1: 100% Leder, 100% Textil|Futter 1: 100% Textil|Futter 2: 100% Leder|Sohle: 100% Gummi",,169.95,169.95
s.Oliver RED LABEL,Lederboots mit Profilsohle,Anthrazit|Cognac ,41|42|43|44|45|46,"Herren Lederboots von s.Oliver|Echtes Leder|Schnürverschluss|Seitlicher Reißverschluss|Abgerundete Spitze|Profilsohle aus Gummi|Zierriegel an der Seite|Logo-Prägung und -Applikation|Sohlenhöhe: 3,5 cm|Farbe Anthrazit|Artikelnummer 9540459",Hauptmaterial 1: 100% Leder|Futter 1: 100% Textil|Sohle: 100% Gummi, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,89.95,89.95
Camp David,Sneaker aus Veloursleder,Mittelgrau|Royalblau,41|42|43|44|45|46,"Herren Sneaker von CAMP DAVID|Echtes Veloursleder|Schnürverschluss|Kontrasteinsätze aus Textil|Abgerundete Spitze|Logo-Stickerei an der Ferse|Profilsohle aus Gummi|Sohlenhöhe: 2,5 cm|Farbe Mittelgrau|Artikelnummer 9612034",Hauptmaterial 1: 100% Leder|Hauptmaterial 2: 100% Synthetik|Hauptmaterial 3: 100% Textil|Futter 1: 100% Textil|Futter 2: 100% Leder|Sohle: 100% Synthetik,,69.95,69.95
New Balance,Sneaker aus Veloursleder,Marineblau|Mittelgrau,"41,5|8|42|8,5|42,5|9|43|9,5|44|10|45|11","Herren Sneaker von New Balance|Modell 565|Echtes Veloursleder|Einsätze aus Mesh|Logo-Aufnäher|Schnürverschluss|Gummisohle|Sohlenhöhe: 2,5 cm|Farbe Mittelgrau|Artikelnummer 9634162",Hauptmaterial 1: 100% Leder|Hauptmaterial 2: 100% Textil|Futter 1: 100% Textil|Sohle: 100% Gummi,,99.95,99.95
Polo Ralph Lauren,Sneaker aus Veloursleder,Beige|Olivgrün,40|7|41|8|42|9|43|10|44|11|45|12,"Herren Sneaker von Polo Ralph Lauren|Echtes Veloursleder|Modell Hanford|Ziernähte|Logo-Stickereien|Schnürverschluss|Gummisohle mit Zierstreifen|Sohlenhöhe: 2,5 cm|Farbe Beige|Artikelnummer 9578789",Hauptmaterial 1: 100% Leder|Futter 1: 100% Textil|Sohle: 100% Gummi,,89.95,89.95
Nike,Sneaker 'Internationalist' mit Logo-Details ,Schwarz|Marineblau|Olivgrün|Weiß|Rot|Rot,"40,5|7,5|42|8,5|42,5|9|43|9,5|44|10|44,5|10,5|45|11|45,5|11,5|46|12",Herren Sneaker von NIKE|Modell Internationalist|Textil|Abgerundete Spitze|Kontrasteinsätze aus Veloursleder|Schnürverschluss|Logo-Details|Profilsohle aus Gummi|Sohlenhöhe: 1 cm|Farbe Marineblau|Artikelnummer 9659417,,,89.95,89.95
Lloyd,Derby aus echtem Leder,Schwarz,"41|7,5|42|8|42,5|8,5|43|9|44|9,5|44,5|10|45|10,5|46|11","Herren Derby von LLOYD|Modell Dabney|Echtes Leder|Gummisohle|Eckige Spitze|Schnürverschluss|Feine Lochdetails an Ferse und Lasche|Made in Germany|Sohlenhöhe: 2,5 cm|Farbe Schwarz|Artikelnummer 9624763",Hauptmaterial 1: 100% Leder|Futter 1: 100% Textil|Futter 2: 100% Leder|Sohle: 100% Gummi,,99.95,99.95
Converse,Sneaker aus Canvas,Weiß,"41|7,5|42|8,5|42,5|9|43|9,5|44|10|44,5|10,5|45|11|45,5|11,5",Herren Sneaker von Converse|Modell All Star Ox|Canvas|Gummisohle|Abgerundete Spitze mit Vorderkappe|Schnürverschluss|Sohlenhöhe: 2 cm|Farbe Weiß|Artikelnummer 9597590,Hauptmaterial 1: 100% Textil|Futter 1: 100% Textil|Sohle: 100% Gummi,,64.95,64.95
Lloyd,Derby aus Leder mit perforierten Details,Cognac ,"41|7,5|42|8|42,5|8,5|43|9|44|9,5|44,5|10|45|10,5|46|11",Herren Derby von LLOYD|Modell Ocas|Echtes Leder|Perforierte Details an den Seiten|Derbybogen|Schnürverschluss|Ledersohle|Sohlenhöhe: 2 cm|Farbe Cognac |Artikelnummer 9624772,Hauptmaterial 1: 100% Leder|Sohle: 100% Leder,,139.95,139.95
G-Star Raw,Lederboots aus echtem Glattleder,Haselnuss Braun|Schwarz,42|43|44|45|46,"Herren Lederboots von G-Star Raw|Modell Warth|Echtes Glattleder|Vorderkappe mit Lyralochung|Ziernähte|Kontrastbesatz aus Textil an der Ferse|Überknöchelhoher Schaft|Schnürverschluss|Gummisohle|Sohlenhöhe: 2,5 cm|Farbe Schwarz|Artikelnummer 9499693",Hauptmaterial 1: 100% Leder|Sohle: 100% Gummi,,179.95,139.95
Lloyd,Derby aus echtem Leder,Dunkelblau,"41|7,5|42|8|42,5|8,5|43|9|44|9,5|44,5|10|45|10,5|46|11","Herren Derby von LLOYD|Modell Dragon|Echtes Leder|Feines Lochmuster|Derbybogen|Schnürverschluss|Innensohle aus echtem Leder|Ledersohle mit Besatz aus Gummi|Made in Germany|Sohlenhöhe: 2,5 cm|Farbe Dunkelblau|Artikelnummer 9624766",Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Leder,,129.95,129.95
Tommy Hilfiger,Schnürschuhe aus Veloursleder,Marineblau,41|42|44|45|46,"Herren Schnürschuhe von Tommy Hilfiger|Veloursleder|Gummisohle|Abgerundete Spitze|Überknöchelhoher Schaft|Schnürverschluss|Kontrastdetails|Sohlenhöhe: 2,5 cm|Farbe Marineblau|Artikelnummer 9386731",Hauptmaterial 1: 100% Leder|Futter 1: 100% Textil|Sohle: 100% Gummi,,119.95,119.95
