Brandname,Productname,Colors,Sizes,Description,Materials,Maintenance,RegularPrice,CurrentPrice
Christian Berg Men,Krawatte aus Seide mit Streifenmuster,Rot|Mittelbraun|Rosé,OS|1,Herren Krawatte von Christian Berg Men|Reine Seide|Klassische Form|Webstruktur|Streifenmuster|Breite: 7 cm|Farbe Rosé|Artikelnummer 9601647,Hauptmaterial 1: 100% Seide," Nicht waschen| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",29.95,29.95
Gant,Schal aus Woll-Baumwoll-Mix,Anthrazit meliert|Schwarz|Dunkelblau,OS|1,Herren Schal von GANT|Woll-Baumwoll-Mix|Rückseite in Kontrastfarbe|Fransen an den Abschlüssen|Made in Italy|180 x 33 cm|Farbe Dunkelblau|Artikelnummer 9516015,"Hauptmaterial 1: 70% Wolle, 30% Baumwolle"," Nicht waschen| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Eingeschränkte chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt. Begrenzung der Feuchtigkeitszugabe und/oder der mechanischen Beanspruchung und/oder der Temperatur.",69.95,49.95
Boss,Einstecktuch aus reiner Baumwolle,Weiß,OS|1,Herren Einstecktuch von BOSS|Reine Baumwolle|Feine Webstruktur|Verstärkte Abschlüsse|33 x 33 cm|Farbe Weiß|Artikelnummer 5373110,Hauptmaterial 1: 100% Baumwolle," Kein Trockner| Eingeschränkte chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt. Begrenzung der Feuchtigkeitszugabe und/oder der mechanischen Beanspruchung und/oder der Temperatur.| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Nicht waschen| Nicht bleichen",34.95,34.95
Superdry,Rucksack in Melangeoptik,Graphit|Marineblau|Olivgrün|Rot,OS|1,Herren Rucksack von Superdry|Strapazierfähiges Material|Meliert|Hauptfach mit Reißverschluss|Ein Steckfach innen|Drei Reißverschlusstaschen außen|Verstellbare Schnürung|Zwei verstellbare Riegel mit Klickverschluss|Logo-Badges|Gepolsterter Rücken|Verstellbare Schulterriemen|Höhe: 46 cm|Breite: 38 cm|Tiefe: 14 cm|Farbe Graphit|Artikelnummer 9585170,Hauptmaterial 1: 100% Polyester|Futter 1: 100% Polyester, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,59.95,59.95
Boss,Krawatte aus Seide mit Webmuster,Aubergine|Marineblau,OS|1SIZE,"Herren Krawatte von BOSS|Reine Seide|Breite Form|Webmuster|Made in Italy|Breite: 7,5 cm|Farbe Aubergine|Artikelnummer 9559414","Hauptmaterial 1: 100% Seide|Futter 1: 58% Acetat, 42% Viskose",,79.95,79.95
Drykorn,Kleidersack mit Logo-Stickerei,Schwarz,OS|1,Herren Kleidersack von Drykorn|Leichtes strapazierfähiges Material|Feinstrukturierte Oberfläche|Hauptfach mit Reißverschluss|Lasche für Kleiderbügel|Verschluss mit Druckknöpfen|Zwei Trageriemen in Leder-Optik|Logo-Stickerei auf der Außenseite|Besatz in Leder-Optik|Ausfaltbar|Höhe: 60 cm|Breite: 65 m|Tiefe: 2 cm|Riemenlänge: 40 cm|Farbe Schwarz|Artikelnummer 9307735,Hauptmaterial 1: 100% Polyester,,49.95,49.95
Montego,Schal mit Tartankaro und Fransenabschluss,Silber|Anthrazit|Schwarz|Beige|Marineblau|Bordeaux Rot,OS|1,"Herren Schal von Montego|Weiches, wärmendes Material|Cashmink®|Tartankaro|Fransenabschluss|165 x 27 cm|Farbe Silber|Artikelnummer 9558490",Hauptmaterial 1: 100% Polyacryl," Handwäsche| Nicht bleichen| Kein Trockner| Nicht bügeln| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",19.95,9.95
Paul Rosen Men,Einstecktuch mit Glencheck ,Marineblau|Blau,OS|1,Herren Einstecktuch von Paul Rosen |Viskose-Baumwoll-Mix|Webstruktur|Glencheck|Made in Italy|30 x 30 cm |Farbe Marineblau|Artikelnummer 9638863,"Hauptmaterial 1: 55% Viskose, 45% Baumwolle"," Nicht waschen| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",29.95,29.95
Christian Berg Men,Krawatte aus Seide mit Webmuster,Marineblau|Aqua Blau|Rot,OS|1,Herren Krawatte von Christian Berg Men|Reine Seide|Klassische Form|Webmuster|Leicht schimmernde Textur|Breite: 7 cm|Farbe Rot|Artikelnummer 9601627,Hauptmaterial 1: 100% Seide," Nicht waschen| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",29.95,29.95
Montego,Krawatte und Einstecktuch im Set,Bordeaux Rot|Bleu|Mint|Pink|Fuchsia|Ecru,OS|1,Herren Krawatte und Einstecktuch von MONTEGO|Reine Seide|Webmuster|Strukturierte Oberfläche|Krawatte in klassischer Form|Einstecktuch mit verstärkten Abschlüssen|Breite der Krawatte: 7 cm|Maße des Einstecktuchs: 30 x 29 cm|Farbe Bordeaux Rot|Artikelnummer 9619820,Hauptmaterial 1: 100% Seide|Hauptmaterial 2: 100% Seide," Nicht waschen| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",29.95,29.95
Tommy Hilfiger,Halskette mit Anhänger,Schwarz,OS|1,Herren Halskette von Tommy Hilfiger|Beschichtetes Edelstahl|Kugelverschluss|Anhänger mit Logo-Gravuren|Inklusive Geschenkbox|Farbe Schwarz|Artikelnummer 9715767,,,79.95,79.95
Montego,Krawatte und Einstecktuch im Set,Bordeaux Rot|Bleu|Mint|Pink|Fuchsia|Ecru,OS|1,Herren Krawatte und Einstecktuch von MONTEGO|Reine Seide|Webmuster|Strukturierte Oberfläche|Krawatte in klassischer Form|Einstecktuch mit verstärkten Abschlüssen|Breite der Krawatte: 7 cm|Maße des Einstecktuchs: 30 x 29 cm|Farbe Bleu|Artikelnummer 9619821,Hauptmaterial 1: 100% Seide|Hauptmaterial 2: 100% Seide," Nicht waschen| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",29.95,29.95
Blick,Fliege aus reiner Seide,Schwarz|Marineblau|Bottle|Rot,OS|1,"Herren Fliege von Blick|Reine Seide|Fein gerippte Textur|Vorgebunden|Verstellbare Kragenweite|Hakenverschluss|Breite: 11,5 cm|Farbe Marineblau|Artikelnummer 9390758",Hauptmaterial 1: 100% Seide," Kein Trockner| Eingeschränkte chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt. Begrenzung der Feuchtigkeitszugabe und/oder der mechanischen Beanspruchung und/oder der Temperatur.| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Nicht waschen| Nicht bleichen",29.95,29.95
REVIEW,Strickmütze mit breitem Umschlag,Mittelgrau meliert|Schwarz|Dunkelblau|Dunkelrot|Rot|Olivgrün,OS|1,Herren Strickmütze von REVIEW|Weiches Material|Rippenstrick|Breiter Umschlag|Farbe Rot|Artikelnummer 9562074,Hauptmaterial 1: 100% Polyacryl," Schonwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung",7.95,4.95
Marc O'Polo,Schirmmütze mit Logo-Stickerei,Petrol,OS|1,Herren Schirmmütze von MARC O'POLO|Reine Baumwolle|Verstärkter Schirm|Eingestickte Luftlöcher|Verstellbarer Riegel aus Leder|Logo-Stickerei|Farbe Petrol|Artikelnummer 9609720,Hauptmaterial 1: 100% Baumwolle, Handwäsche| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,29.95,29.95
Blick,Fliege mit Tartan-Karo,Blau,OS|1,"Herren Fliege von Blick|Seide-Baumwoll-Mix|Vorgebunden|Verstellbare Kragenweite|Hakenverschluss|Tartan-Karo|Breite: 12,5 cm|Farbe Blau|Artikelnummer 9669084","Hauptmaterial 1: 60% Seide, 40% Baumwolle"," Nicht waschen| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung",29.95,29.95
Napapijri,Schal mit Tartan-Karo,Royalblau|Blau|Apricot,OS|1,Herren Schal von Napapijri|Reine Baumwolle|Modell Haverille B|Geknotete Fransen am Abschluss|Tartan-Karo|Eingesticktes Logo|210 x 65 cm|Farbe Blau|Artikelnummer 9604135,Hauptmaterial 1: 100% Baumwolle," Schonwaschgang 40°| Nicht bleichen| Trocknen mit reduzierter thermischer Beanspruchung| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung",69.95,69.95
Hugo,Krawatte mit Gittermuster,Schwarz|Blau|Bleu|Rot|Silber,OS|1SIZE,Herren Krawatte von HUGO|Reine Seide|Klassische Form |Strukturiertes Gittermuster|Made in Italy|Breite: 7 cm |Farbe Blau|Artikelnummer 9584561,Hauptmaterial 1: 100% Seide," Nicht waschen| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Eingeschränkte chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt. Begrenzung der Feuchtigkeitszugabe und/oder der mechanischen Beanspruchung und/oder der Temperatur.",49.95,49.95
Boss,Chronograph aus Edelstahl,Schwarz,OS|1,"Herren Chronograph von BOSS|Edelstahl|Modell Onyx|Stunden, Minuten, Sekunden|Datum|Stoppfunktion 1/1 Sek.|24h-Anzeige|Lederarmband mit Dornschließe|Rückgabe nur mit Schutzfolie(n) möglich|Farbe Schwarz|Artikelnummer 9661718","Hauptmaterial 1: 100% Edelstahl, 100% Leder",,395.0,395.0
Christian Berg Men,Krawatte aus Seide mit Punkt-Dessin,Marineblau|Pink|Aqua Blau|Dunkelbraun,OS|1,Herren Krawatte von Christian Berg Men|Reine Seide|Klassische Form|Punkt-Dessin|Breite: 7 cm|Farbe Aqua Blau|Artikelnummer 9601617,Hauptmaterial 1: 100% Seide," Nicht waschen| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",29.95,29.95
Montego,Krawatte und Einstecktuch im Set,Bordeaux Rot|Bleu|Mint|Pink|Fuchsia|Ecru,OS|1,Herren Krawatte und Einstecktuch von MONTEGO|Reine Seide|Webmuster|Strukturierte Oberfläche|Krawatte in klassischer Form|Einstecktuch mit verstärkten Abschlüssen|Breite der Krawatte: 7 cm|Maße des Einstecktuchs: 30 x 29 cm|Farbe Ecru|Artikelnummer 9619829,Hauptmaterial 1: 100% Seide|Hauptmaterial 2: 100% Seide," Nicht waschen| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",29.95,29.95
adidas Originals,Socken im 2er-Pack,Olivgrün,39/42|43/46,Herren Socken von adidas Originals|Baumwollmischung|Gerippte Bündchen|Verstärkte Spitze und Ferse|Logo-Applikation|Camouflage- und Wellenmuster|2er-Pack |Farbe Olivgrün|Artikelnummer 9569135,"Hauptmaterial 1: 66% Baumwolle, 32% Polyamid, 2% Elasthan", Normalwaschgang 40°| Nicht bleichen| Trocknen mit reduzierter thermischer Beanspruchung| Nicht bügeln| Keine chemische Reinigung,14.95,14.95
Armani Jeans,Schal mit Logo-Muster,Schwarz|Blau,OS|1,Herren Schal von Armani Jeans|Modal-Baumwoll-Mix|Leichte Transparenz|Feine Fransen am Abschluss|Logo-Muster|Made in Italy|190 x 60 cm|Farbe Blau|Artikelnummer 9571723,"Hauptmaterial 1: 54% Modal, 46% Baumwolle"," Handwäsche| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Eingeschränkte chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt. Begrenzung der Feuchtigkeitszugabe und/oder der mechanischen Beanspruchung und/oder der Temperatur.",69.95,69.95
OLYMP,Krawatte aus reiner Seide mit Webmuster,Mittelbraun|Pink|Royalblau|Rosa,OS|N,Herren Krawatte von OLYMP|Reine Seide|Schmale Form|Feines Webmuster|Handgefertigt|Breite: 6 cm|Farbe Pink|Artikelnummer 9606958,Hauptmaterial 1: 100% Seide," Nicht waschen| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung",29.95,29.95
Calvin Klein,Strümpfe mit Logo-Stickerei im 2er-Pack,Dunkelbraun|Schwarz|Anthrazit|Marineblau,39/42|43/46,Herren Strümpfe von Calvin Klein |Baumwoll-Elasthan-Mix|Wadenlang|Logo-Stickerei|2er-Pack|Wadenlang|Farbe Marineblau|Artikelnummer 7996330,"Hauptmaterial 1: 72% Baumwolle, 25% Polyester, 3% Elasthan", Nicht bleichen| Trocknen mit normaler thermischer Beanspruchung| Normalwaschgang 40°,9.95,9.95
MCNEAL,Strickmütze aus Baumwollmischung,Anthrazit meliert|Schwarz|Marineblau|Bordeaux Rot,OS|1,Herren Strickmütze von MCNEAL|Baumwollmischung|Rippenstrick|Fixierter Umschlag|Farbe Anthrazit meliert|Artikelnummer 9556384,"Hauptmaterial 1: 60% Baumwolle, 40% Polyacryl"," Schonwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung",15.95,4.95
Jake*s,Set aus Kummerbund und Fliege,Schwarz,OS|1,Herren Kummerbund und Fliege von Jakes*s|Leicht schimmerndes Material|Fliege mit Hakenverschluss|Vorgebunden|Verstellbare Kragenweite|Kummerbund mit eingelegten Falten|Hakenverschluss|Minimale Länge: 88 cm|Maximale Länge: 111 cm|Farbe Schwarz|Artikelnummer 974509,Hauptmaterial 1: 100% Polyester," Nicht waschen| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Eingeschränkte chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt. Begrenzung der Feuchtigkeitszugabe und/oder der mechanischen Beanspruchung und/oder der Temperatur.",59.95,59.95
Armani Jeans,Wendegürtel aus echtem Leder,Schwarz,OS|1,Herren Gürtel von Armani Jeans|Glattes Leder|Beidseitig tragbar|Pinschließe|Abnehmbare Gürtelschnalle aus Metall|Logo-Prägung|Breite: 4 cm|Farbe Schwarz|Artikelnummer 9571737,Hauptmaterial 1: 100% Leder, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,125.95,125.95
Jake*s,Krawatte aus Seide mit Vichy Karo,Schwarz|Marineblau,OS|1,Herren Krawatte von Jake*s Collection|Reine Seide|Schmale Form|Vichy Karo|Leicht schimmernde Textur|Breite: 6 cm|Farbe Marineblau|Artikelnummer 9615268,Hauptmaterial 1: 100% Seide," Nicht waschen| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",29.95,29.95
Calvin Klein Jeans,Ledergürtel mit Metall-Logo,Schwarz|Dunkelbraun|Cognac ,90|95|100|105|110,"Herrengürtel von Calvin Klein Jeans|Echtes Rindsleder|Dornschließe|Schlaufe mit Metall-Logo|Glatte Oberfläche|Gürtelbreite: 3,5 cm|Farbe Cognac |Artikelnummer 5092450",Hauptmaterial 1: 100% Rindsleder,,39.95,39.95
Napapijri,Schal mit Tartan-Karo,Royalblau|Blau|Apricot,OS|1,Herren Schal von Napapijri|Reine Baumwolle|Modell Haverille B|Geknotete Fransen am Abschluss|Tartan-Karo|Eingesticktes Logo|210 x 65 cm|Farbe Apricot|Artikelnummer 9604136,Hauptmaterial 1: 100% Baumwolle," Schonwaschgang 40°| Nicht bleichen| Trocknen mit reduzierter thermischer Beanspruchung| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung",69.95,69.95
Montego,Krawatte und Einstecktuch im Set,Rot|Bleu|Blau|Marineblau|Grün|Fuchsia|Ecru|Bordeaux Rot,OS|1,Herren Krawatte und Einstecktuch von MONTEGO|Reine Seide|Krawatte in klassischer Form|Geriffelte Struktur|Einstecktuch mit verstärkten Abschlüssen|Breite der Krawatte: 7 cm|Maße des Einstecktuchs: 31 x 31 cm|Farbe Marineblau|Artikelnummer 9619649,Hauptmaterial 1: 100% Seide," Nicht waschen| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Eingeschränkte chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt. Begrenzung der Feuchtigkeitszugabe und/oder der mechanischen Beanspruchung und/oder der Temperatur.",29.95,29.95
Hugo,Krawatte aus Seide mit Tupfenmuster,Schwarz|Bleu,OS|1SIZE,Herren Krawatte von HUGO|Reine Seide|Klassische Form|Feines Tupfenmuster|Made in Italy|Breite: 7 cm|Farbe Schwarz|Artikelnummer 9584585,Hauptmaterial 1: 100% Seide|Futter 1: 100% Polyester," Nicht waschen| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Eingeschränkte chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt. Begrenzung der Feuchtigkeitszugabe und/oder der mechanischen Beanspruchung und/oder der Temperatur.",49.95,49.95
Montego,Krawatte aus reiner Seide,Rot|Bleu|Jeans|Fuchsia|Taupe|Anthrazit|Schwarz,OS|1,Herren Krawatte von MONTEGO|Reine Seide|Klassische Form|Fein geriffelte Textur|Breite: 7 cm|Farbe Jeans|Artikelnummer 9619865,Hauptmaterial 1: 100% Seide," Nicht waschen| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",19.95,19.95
Boss,Crossbody Bag aus Leder,Schwarz,OS|1SIZE,Herren Crossbody Bag von HUGO|Echtes Leder mit Narbung |Modell Traveller_S zip env|Hauptfach mit Reißverschluss|Zwei Steckfächer innen |Außenfach mit Magnetverschluss|Logo-Applikation|Verstellbarer Schulterriemen |Höhe: 25 cm |Breite: 24 cm |Tiefe: 2 cm |Farbe Schwarz|Artikelnummer 9502923,Hauptmaterial 1: 100% Leder,,219.0,219.0
Montego,Krawatte aus reiner Seide,Rot|Bleu|Jeans|Fuchsia|Taupe|Anthrazit|Schwarz,OS|1,Herren Krawatte von MONTEGO|Reine Seide|Klassische Form|Fein geriffelte Textur|Breite: 7 cm|Farbe Taupe|Artikelnummer 9619871,Hauptmaterial 1: 100% Seide," Nicht waschen| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",19.95,19.95
OLYMP,Krawatte aus Seide mit Webmuster,Flieder|Royalblau|Marineblau,OS|N,Herren Krawatte von OLYMP|Reine Seide|Schmale Form|Webmuster|Handgefertigt|Fleckschutz durch Nano-Technologie|Breite: 6 cm|Farbe Flieder|Artikelnummer 9606966,Hauptmaterial 1: 100% Seide," Nicht waschen| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung",29.95,29.95
Montego,Gürtel mit Ziernaht,Mittelbraun,85|90|95|100|105|110|115,Herren Gürtel von Montego|Strapazierfähiges Material|Dornschließe|Ziernaht|Gürtelbreite: 3 cm|Farbe Mittelbraun|Artikelnummer 9563179,,,19.95,19.95
Christian Berg Men,Krawatte aus Seide mit Vichy Karo,Rot,OS|1,"Herren Krawatte von Christian Berg Men|Reine Seide|Breite Form|Vichy Karo|Handgefertigt|Breite: 7,5 cm|Farbe Rot|Artikelnummer 9601671",Hauptmaterial 1: 100% Seide," Nicht waschen| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",29.95,29.95
Michael Kors,Laptoptasche aus Leder,Schwarz,OS|1,"Herren Laptoptasche von Michael Kors|Italienisches Leder|Modell Harrison|Ein Hauptfach mit Reißverschluss|Ein Laptopfach mit Druckknopfriegel innen|Fünf Steckfächer innen|Ein Reißverschlussfach innen|Vier Kartenfächer innen|Zwei Trageriemen|Ein abnehmbarer, verstellbarer Schulterriemen|Höhe: 28 cm|Breite: 37,5 cm|Tiefe: 8 cm|Riemenlänge: 36 cm|Farbe Schwarz|Artikelnummer 9578755",Hauptmaterial 1: 100% Leder, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,429.0,429.0
Lacoste,Schirmmütze aus reiner Baumwolle,Schwarz|Marineblau|Weiß|Dunkelgrün,OS|1,Herren Schirmmütze von LACOSTE|Reine Baumwolle|Verstärkter Schirm|Eingestickte Luftlöcher|Verstellbarer Riegel auf der Rückseite|Logo-Aufnäher an der Seite|Farbe Weiß|Artikelnummer 9622686,Hauptmaterial 1: 100% Baumwolle," Handwäsche| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.| Hängend trocknen",34.95,34.95
Bogner,Schirmmütze mit Logo-Stickerei ,Mittelgrau,L,Herren Schirmmütze von Bogner|Strapazierfähiges Material|Gebogener Schirm|Logo-Stickerei|Verstellbarer Riemen in Velourslederoptik|Farbe Mittelgrau|Artikelnummer 9604437,"Hauptmaterial 1: 100% Polyester|Hauptmaterial 2: 55% Polyester, 45% Acetat|Futter 1: 65% Polyester, 35% Viskose"," Spezialschonwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Eingeschränkte chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt. Begrenzung der Feuchtigkeitszugabe und/oder der mechanischen Beanspruchung und/oder der Temperatur.| Keine Nassreinigung möglich",59.95,59.95
Hilfiger Denim,Gürtel aus Leder,Schwarz|Dunkelbraun|Camel,85|90|95|100|105,Mattsilberne Schließe|Nahtlos|4 cm Breite|Metall Gürtelschlaufe mit Logo|Farbe Camel|Artikelnummer 8450859,Hauptmaterial 1: 100% Leder,,39.95,39.95
Burlington,Strümpfe im 2er-Pack,Schwarz|Jeans|Marineblau|Jeans meliert|Anthrazit meliert,40/46,Herren Strümpfe von Burlington|Baumwoll-Mix mit Stretch-Anteil|Wadenhoch|Elastischer Komfortbund|Eingewebtes Muster|2er-Pack|Farbe Schwarz|Artikelnummer 9386582,"Hauptmaterial 1: 80% Baumwolle, 18% Polyamid, 2% Elasthan", Schonwaschgang 40°| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,14.0,14.0
J.Ploenes,Schal mit Tartanmuster,Silber|Beige,OS|1,Herren Schal von J.PLOENES|Weiches Material|Fransenabschluss|Tartanmuster|176 x 19 cm|Farbe Beige|Artikelnummer 9647226,Hauptmaterial 1: 100% Polyacryl," Handwäsche| Nicht bleichen| Kein Trockner| Nicht bügeln| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",19.95,9.95
Calvin Klein,Krawatte aus Seide mit Tupfenmuster,Royalblau|Schwarz,OS,"Herren Krawatte von Calvin Klein|Reine Seide|Klassische Form|Tupfenmuster|Webstruktur|Breite: 6,5 cm|Farbe Royalblau|Artikelnummer 9583992",Hauptmaterial 1: 100% Seide," Nicht waschen| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",39.95,39.95
MCNEAL,Gürtel aus echtem Leder mit Struktur,Schwarz,85|90|95|100|105|110,Herren Gürtel von MCNEAL|Echtes Leder|Struktur|Dornschließe|Einfache Lochung|Gürtelbreite: 3 cm|Farbe Schwarz|Artikelnummer 9576290,Hauptmaterial 1: 100% Leder, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,29.95,29.95
Happy Socks,Socken mit Argylemuster,Blau,36/40|41/46,Herren Socken von Happy Socks|Baumwollmischung mit Stretch-Anteil|Argylemuster|Komfortbündchen|Verstärkte Ferse und Spitze|Farbe Blau|Artikelnummer 9535769,"Hauptmaterial 1: 80% Baumwolle, 17% Polyamid, 3% Elasthan", Schonwaschgang 40°| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,8.95,8.95
