Brandname,Productname,Colors,Sizes,Description,Materials,Maintenance,RegularPrice,CurrentPrice
Love Moschino,Box Clutch mit Pailletten,Schwarz|Gold,OS|1,"Damen Box Clutch von Love Moschino|Satin und Metall|Pailletten-Besatz|Klickverschluss mit Logo-Prägung|Ein Steckfach im Inneren|Kettenriemen|Höhe: 11,5 cm |Breite: 17 cm |Tiefe: 4 cm |Riemenlänge: 110 cm |Farbe Schwarz|Artikelnummer 9569749",Hauptmaterial 1: 100% Metall|Hauptmaterial 2: 100% Synthetik|Hauptmaterial 3: 100% Textil,,139.95,139.95
Fraas,Schal aus reinem Kaschmir,Taupe,OS|1,Damen Schal von Fraas|Reiner Kaschmir|Feine Webstruktur|Ausgefranste Abschlüsse|200 x 74 cm|Farbe Taupe|Artikelnummer 9536921,Hauptmaterial 1: 100% Kaschmir," Handwäsche| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",129.95,99.95
Weekend Max Mara,Tuch aus Seide mit Ethno-Muster,Grün,OS|SPACE,Damen Tuch von Weekend Max Mara |Reine Seide|Verstärkte Abschlüsse |Ethno-Muster|85 x 85 cm |Farbe Grün|Artikelnummer 9607940,Hauptmaterial 1: 100% Seide," Nicht waschen| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Eingeschränkte chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt. Begrenzung der Feuchtigkeitszugabe und/oder der mechanischen Beanspruchung und/oder der Temperatur.",89.95,89.95
Ted Baker,Geldbörse aus Lackleder,Schwarz,OS|1,Damen Geldbörse von Ted Baker|Echtes Lackleder|Modell Cecile|Überschlag mit Druckknopfverschluss und Logo-Prägung|Zwei Scheinfächer mit Klickverschluss|Zwei weitere Scheinfächer|Vier Kartenfächer|Münzfach mit Reißverschluss auf der Rückseite|Eingefasster Zierstein und eingefasste Zierperle am Klickverschluss|Höhe: 10 cm |Breite: 19 cm |Tiefe: 3 cm |Farbe Schwarz|Artikelnummer 9614894,Hauptmaterial 1: 100% Leder|Futter 1: 100% Polyester, Kein Trockner| Nicht bügeln| Keine chemische Reinigung| Nicht waschen| Nicht bleichen,109.95,109.95
Abury,Umhängetasche aus Leder,Dunkelbraun,OS|1,Damen Umhängetasche von Abury|Echtes Leder|Fold Over Überschlag mit Knebelverschluss|Stickereien|Lange Riemen mit Quasten|Höhe: 15 cm|Breite: 17 cm|Tiefe: 1 cm|Riemenlänge: 100 cm|Farbe Dunkelbraun|Artikelnummer 9282039,Hauptmaterial 1: 100% Leder,,99.95,69.95
Headless,Pudelmütze aus Rippenstrick,Schwarz,OS|1,Damen Pudelmütze von Headless|Weiches Material|Rippenstrick|Umschlag|Webpelz|Farbe Schwarz|Artikelnummer 9355841,Hauptmaterial 1: 100% Polyacryl," Kein Trockner| Eingeschränkte chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt. Begrenzung der Feuchtigkeitszugabe und/oder der mechanischen Beanspruchung und/oder der Temperatur.| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Nicht waschen| Nicht bleichen",49.95,49.95
DKNY,Crossbody Bag aus Leder mit Saffiano-Struktur,Jeans|Beige|Weiß,OS|1,"Damen Crossbody Bag von DKNY|Echtes Leder|Modell Bryant Park|Saffiano-Struktur|Ein Hauptfach mit Reißverschluss|Ein Steckfach innen|Trageriemen mit Kettendetails|Abnehmbarer, verstellbarer Schulterriemen|Logo-Applikation|Höhe: 12 cm|Breite: 23 cm|Tiefe: 5 cm|Riemenlänge: 55 cm|Farbe Beige|Artikelnummer 9627065",Hauptmaterial 1: 100% Leder,,149.95,149.95
MICHAEL Michael Kors,Kartenetui aus Saffianoleder,Rosé,OS|1,Damen Kartenetui von MICHAEL Michael Kors|Saffianoleder|Modell Jet Set Travel|Vier Kartenfächer|Ein Steckfach|Logo-Applikation|7 x 10 cm|Farbe Rosé|Artikelnummer 9619202,Hauptmaterial 1: 100% Leder, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,45.95,45.95
Liu Jo Jeans,Shopper mit Steppmuster,Schwarz|Marineblau,OS,Damen Shopper von Liu Jo Jeans|Lederoptik|Steppmuster|Überschlag mit Magnetverschluss|Ein Reißverschlussfach innen|Kettenriemen|Logo-Applikation|Höhe: 31 cm|Breite: 40 cm|Tiefe: 10 cm|Farbe Schwarz|Artikelnummer 9627587,Hauptmaterial 1: 100% Polyurethan|Futter 1: 100% Polyester,,149.95,149.95
MICHAEL Michael Kors,Trapezshopper aus Saffianoleder,Kirschrot|Rosé,OS|1,Damen Trapezshopper von MICHAEL Michael Kors|Saffianoleder|Modell Jet Set |Ein Hauptfach mit Reißverschluss|Ein Reißverschlussfach innen|Vier Steckfächer innen|Zwei seitliche Steckfächer außen|Zwei verstellbare Trageriemen|Logo-Applikation|Höhe: 27 cm|Breite: 28 cm|Tiefe: 11 cm|Farbe Rosé|Artikelnummer 9619106,Hauptmaterial 1: 100% Leder, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,249.0,249.0
Lacoste,Uhr mit Logo-Details,Marineblau,OS|1,"Damen Uhr von Lacoste|Strapazierfähiger Kunststoff|Stunden, Minuten, Sekunden|Ziffernblatt mit Logo-Details|Silikonarmband mit Dornschließe|Rückgabe nur mit Schutzfolie(n) möglich|Farbe Marineblau|Artikelnummer 9575952",Hauptmaterial 1: % Edelstahl,,125.95,79.95
Calvin Klein,Wende-Shopper mit herausnehmbarer Innentasche,Weiß,OS,Damen Wende-Shopper von Calvin Klein|Lederoptik|Beidseitig tragbar|Hauptfach mit Schnürverschluss|Herausnehmbare Innentasche mit Reißverschluss|Außenfach mit Druckknopfverschluss|Logo-Details|Zwei Trageriemen|Höhe: 25 cm|Breite: 45 cm|Tiefe: 15 cm|Riemenlänge: 50 cm|Farbe Weiß|Artikelnummer 9583134,Hauptmaterial 1: 100% Polyurethan,,129.95,129.95
Abro,Matchbeutel aus italienischem Leder,Schwarz|Cognac ,OS|1,"Damen Matchbeutel von abro|Italienisches Leder|Ein Hauptfach mit Zugverschluss|Eine herausnehmbare Reißverschlusstasche|Ein verstellbarer Schulterriemen|Innenseite in Kontrastfarbe|Höhe: 32 cm|Breite: 29,5 cm|Tiefe: 16,5 cm|Farbe Schwarz|Artikelnummer 9641459",Hauptmaterial 1: 100% Leder, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,199.95,199.95
Kurt Beines,Schal mit Mustermix,Rosé,OS|1,Damen Schal von Kurt Beines|Viskose-Baumwoll-Mix|Ausgefranste Abschlüsse|Mustermix|160 x 120 cm|Farbe Rosé|Artikelnummer 9623692,"Hauptmaterial 1: 80% Viskose, 20% Baumwolle"," Normalwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",19.95,19.95
Liu Jo Jeans,Shopper mit Zierquastenanhänger,Schwarz,OS|1,Damen Shopper von Liu Jo Jeans|Lederoptik|Hauptfach mit Reißverschluss|Innenfach mit Reißverschluss|Steckfach innen|Zwei Trageriemen|Ein Zierquastenanhänger|Metall-Logo|Höhe: 29 cm|Breite: 31 cm|Tiefe: 15 cm|Riemenlänge: 56 cm|Farbe Schwarz|Artikelnummer 9569751,Hauptmaterial 1: 100% Polyester|Hauptmaterial 2: 100% Polyester|Futter 1: 100% Polyester, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,129.95,129.95
Joseph Janard,Schal mit Streifenmuster,Anthrazit|Hellblau|Dunkelblau,OS|1,Damen Schal von Joseph Janard|Leinenmischung mit Viskose-Anteil|Fransenabschluss|Kontrasteinsätze mit Struktur|Streifenmuster|200 x 70 cm|Farbe Anthrazit|Artikelnummer 9582681,"Hauptmaterial 1: 65% Leinen, 23% Polyester, 12% Viskose"," Handwäsche| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",39.95,39.95
Admü Belts,Ledergürtel mit Dornschließe,Schwarz,80|85|90|95|100|105,"Damengürtel von Admü Belts|Echtes Leder|Feine Narbung|Dornschließe|Doppelte Gürtelschlaufe |Gürtelbreite: 2,9 cm |Farbe Schwarz|Artikelnummer 4996202",Hauptmaterial 1: 100% Leder,,19.95,19.95
Marc O'Polo,Füßlinge im 2er-Pack ,Schwarz|Schwarz,35/38|39/42,Damen Füßlinge von MARC O'POLO|Baumwollmischung mit Stretch-Anteil |Druckfreies Bündchen|Rutschfester Silikon an der Ferse |Streifenmuster|Eingearbeitetes Logo|2er-Pack|Farbe Schwarz|Artikelnummer 9617707,"Hauptmaterial 1: 75% Baumwolle, 23% Polyamid, 2% Elasthan", Normalwaschgang 40°| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,9.95,9.95
MICHAEL Michael Kors,Geldbörse aus Saffianoleder,Schwarz|Kirschrot|Orange|Cognac ,OS|1,"Damen Geldbörse von MICHAEL Michael Kors|Saffianoleder|Modell Mercer|Überschlag mit Druckknopfverschluss|Zwei Scheinfächer|Siebzehn Kartenfächer|Zwei Steckfächer|Ein Sichtfach|Ein Münzfach mit Reißverschluss außen|Logo-Applikation|Höhe: 10,5 cm|Breite: 18 cm|Tiefe: 3 cm|Farbe Cognac |Artikelnummer 9560535",Hauptmaterial 1: 100% Leder, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,125.95,125.95
Calvin Klein,Sneakersocken aus Baumwoll-Mix im 3er-Pack,Weiß,OS|1,Damen Sneakersocken von Calvin Klein|Baumwoll-Mix mit Stretch-Anteil|Schmale Komfortbündchen|Eingewebtes Logo|Verstärkte Ferse und Spitze|3er-Pack|Farbe Weiß|Artikelnummer 9484642,"Hauptmaterial 1: 76% Gekämmte Baumwolle, 14% Polyester, 9% Polyamid, 1% Elasthan", Schonwaschgang 40°| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,13.95,13.95
Kurt Beines,Schal mit Mustermix,Beige|Blau|Rosé,OS|1,Damen Schal von Kurt Beines|Viskose-Woll-Mix|Fransenabschluss|Kontrastfarbene Zierstreifen an den Abschlüssen|Mustermix|200 x 60 cm|Farbe Rosé|Artikelnummer 9628205,"Hauptmaterial 1: 80% Viskose, 20% Wolle"," Normalwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Eingeschränkte chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt. Begrenzung der Feuchtigkeitszugabe und/oder der mechanischen Beanspruchung und/oder der Temperatur.",29.95,9.95
Calvin Klein,Sneakersocken im 3er-Pack,Schwarz,OS|1,Damen Sneakersocken von Calvin Klein|Baumwollmischung mit Stretch-Anteil|Geripptes Bündchen|Meliert|Eingewebtes Logo|3er-Pack|Farbe Schwarz|Artikelnummer 9592135,"Hauptmaterial 1: 79% Gekämmte Baumwolle, 19% Polyamid, 2% Elasthan", Schonwaschgang 40°| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,14.95,14.95
Jake*s Cocktail,Clutch in Schlangenlederoptik,Schwarz,OS|1,"Damen Clutch von Jake*s Cocktail|Schlangenlederoptik|Überschlag mit Zierleiste aus Metall|Magnetverschluss|Ein Innenfach|Abnehmbarer Kettenriemen|Höhe: 15 cm|Breite: 27 cm |Tiefe: 1,5 cm |Farbe Schwarz|Artikelnummer 9548200",Hauptmaterial 1: 100% Polyurethan|Futter 1: 100% Polyester, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln,29.95,29.95
Calvin Klein,Sneakersocken aus Mesh im 2er-Pack,Schwarz|Weiß,OS|1,Damensneakersocken von Calvin Klein|Leichtes Mesh |Eingearbeitetes Logo-Muster|Elastisches Komfortbündchen|2er-Pack|Farbe Schwarz|Artikelnummer 9484650,"Hauptmaterial 1: 90% Polyamid, 10% Elasthan", Handwäsche| Nicht bleichen| Flach (liegend) trocknen,11.95,11.95
MICHAEL Michael Kors,Münztasche mit floralen Applikationen,Orange|Weiß,OS|1,"Damen Münztasche von MICHAEL Michael Kors|Echtes Leder|Runde Form|Reißverschluss|Riemen mit Karabinerhaken|Florale Applikationen|Höhe: 10 cm |Breite: 10 cm |Tiefe: 3,5 cm |Riemenlänge: 27 cm |Farbe Orange|Artikelnummer 9560485",Hauptmaterial 1: 100% Leder,,84.95,84.95
Love Moschino,Handtasche mit Steppungen,Schwarz|Silber,OS|1,"Damen Handtasche von Love Moschino|Lederoptik|Metallicoptik|Steppungen|Zweigeteiltes Hauptfach mit zwei Magnetverschlüssen|Ein Trageriemen|Ein abnehmbarer, verstellbarer Schulterriemen|Seitliche Druckknopfriegel|Logo-Applikation |Höhe: 17 cm |Breite: 23 cm |Tiefe: 10 cm |Riemenlänge: 30 cm |Farbe Schwarz|Artikelnummer 9641528",Hauptmaterial 1: 100% Polyurethan,,169.95,169.95
Falke,Sneakersocken mit anatomischer Passform,Schwarz|Hellgrau|Weiß,35/36|37/38|39/41,Damen Sneakersocken von FALKE|Weiches Material |Patentierte anatomische Passform|Ultraleichte Plüschsohle|Hoher Feuchtigkeitstransport|Farbe Weiß|Artikelnummer 9547491,"Hauptmaterial 1: 83% Polyester, 17% Polyamid"," Normalwaschgang 40°| Nicht bleichen| Kein Trockner| Nicht bügeln| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",8.95,8.95
MARC CAIN BAGS & SHOES,Crossbody Bag aus Leder mit Logo-Steppung,Schwarz,OS|1,"Damen Crossbody Bag von Marc Cain Bags & Shoes|Echtes Leder|Ein Hauptfach mit Überschlag|Logo-Steppung|Magnetverschluss|Kurze Kettenriemen|Verstellbarer, abnehmbarer Schulterriemen|Höhe: 14 cm|Breite: 20 cm|Tiefe: 9 cm|Riemenlänge: 18 cm|Farbe Schwarz|Artikelnummer 9614236","Hauptmaterial 1: 100% Leder|Futter 1: 55% Baumwolle, 45% Polyester", Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,199.95,199.95
Falke,Füßlinge mit rutschfester Ferse,Schwarz|Sand,35/38|39/42,Damen Füßlinge von FALKE|Materialmischung mit Baumwoll- und Stretch-Anteil|Low Cut |Rutschfeste Ferse|Farbe Schwarz|Artikelnummer 9617220,"Hauptmaterial 1: 53% Polyamid, 35% Baumwolle, 10% Elasthan", Schonwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,10.0,10.0
Polo Ralph Lauren,Halstuch aus reiner Baumwolle,Schwarz|Blau,OS|1,Damen Halstuch von Polo Ralph Lauren|Reine Baumwolle|Rautenförmig|Paisleymuster mit floralen Details|Verstärkte Abschlüsse|115 x 40 cm|Farbe Blau|Artikelnummer 9638411,Hauptmaterial 1: 100% Baumwolle," Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",59.95,59.95
Love Moschino,Box Clutch mit Steppungen,Schwarz|Rosa,OS|1,Damen Box Clutch von Love Moschino|Lederoptik|Steppungen|Bügelverschluss mit herzförmiger Schließe|Futter aus Samt|Abnehmbarer Kettenriemen|Metall-Logos|Höhe: 12 cm|Breite: 16 cm|Tiefe: 4 cm|Farbe Rosa|Artikelnummer 9641526,Hauptmaterial 1: 100% Synthetik|Hauptmaterial 2: 100% Metall,,179.95,179.95
Abro,Clutch aus Leder mit Nietenbesatz,Schwarz|Weiß,OS|1,"Damen Clutch von abro|Echtes, italienisches Leder|Ein Hauptfach mit Überschlag|Magnetverschluss|Nietenbesatz am Überschlag|Ein Reißverschlussfach, zwei Steckfächer innen|Höhe: 16 cm|Breite: 28 cm|Tiefe: 2 cm|Farbe Schwarz|Artikelnummer 9641452",Hauptmaterial 1: 100% Leder,,159.95,159.95
Becksöndergaard,Fäustlinge mit Blockstreifen,Beige|Marineblau,XS/S,Damen Fäustlinge von Becksöndergaard|Wollmischung|Weiches Innenfutter|Elastischer Einsatz am Handgelenk|Blockstreifen|Farbe Beige|Artikelnummer 9558761,"Hauptmaterial 1: 85% Wolle, 15% Polyester"," Handwäsche| Nur Sauerstoffbleiche zulässig / keine Chlorbleiche| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Für chemische Reinigung mit allen Lösungsmitteln geeignet",29.95,9.95
Christian Berg Cocktail,Schal aus Chiffon,Rosa meliert|Marineblau meliert|Taupe meliert|Taupe|Marineblau|Sand|Schwarz,OS|1,Damen Schal von Christian Berg Cocktail|Chiffon|Leicht transparente Optik|Verstärkte Abschlüsse|200 x 80 cm|Farbe Schwarz|Artikelnummer 9605784,Hauptmaterial 1: 100% Polyester," Spezialschonwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",19.95,19.95
MICHAEL Michael Kors,Shopper aus echtem Leder,Kirschrot|Schwarz|Cognac |Sand,OS|1,"Damen Shopper von MICHAEL Michael Kors|Echtes Leder mit Narbung|Hauptfach mit Reißverschluss |Ein Reißverschluss- und ein Steckfach innen|Zwei Trageriemen|Abnehmbarer, verstellbarer Schulterriemen|Logo-Applikation |Abnehmbarer Anhänger mit Logo-Prägung|Höhe: 26 cm |Breite: 30 cm |Tiefe: 16 cm |Riemenlänge: 50 cm |Farbe Kirschrot|Artikelnummer 9560416",Hauptmaterial 1: 100% Leder,,375.0,375.0
Marc O'Polo,Sneakersocken im 2er-Pack ,Marineblau|Türkis|Koralle|Hellgrau meliert|Schwarz|Hellblau meliert,35/38|39/42,Damen Sneakersocken von MARC O'POLO|Baumwollmischung mit Stretch-Anteil|Ein Paar mit Streifenmuster |Ein Paar mit Punktemuster|2er-Pack|Farbe Hellgrau meliert|Artikelnummer 9636556,"Hauptmaterial 1: 75% Baumwolle, 23% Polyamid, 2% Elasthan", Normalwaschgang 40°| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,9.95,9.95
MICHAEL Michael Kors,Geldbörse aus Saffianoleder,Gold,OS|1,"Damen Geldbörse von MICHAEL Michael Kors|Saffianoleder|Modell Jet Set Travel|Metallicoptik|Ein Hauptfach mit Rundum-Reißverschluss|Ein Scheinfach innen|Ein Münzfach mit Reißverschluss innen|Ein Handyfach innen|Sechs Kartenfächer innen|Ein Sichtfach innen|Abnehmbare Trageschlaufe|Höhe: 10,5 cm|Breite: 18 cm|Tiefe: 3 cm|Farbe Gold|Artikelnummer 9619211",Hauptmaterial 1: 100% Leder, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,109.95,109.95
Fraas,Schal aus reiner Wolle,Rosé|Pink|Taupe|Offwhite,OS|70X20,Damen Schal von FRAAS|Reine Wolle|Ausgefranste Abschlüsse |Feine Webstruktur|200 x 70 cm  |Farbe Taupe|Artikelnummer 9635227,Hauptmaterial 1: 100% Wolle," Handwäsche| Nur Sauerstoffbleiche zulässig / keine Chlorbleiche| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",39.95,39.95
Happy Plugs,In-Ear Kopfhörer mit Mikrophon,Schwarz,OS|1,Damen Kopfhörer von Happy Plugs|In-Ear|Übertragungsbereich: 20 Hz - 20 kHz|Mikrophon|Remote-Taste|Inklusive Transportbox|Farbe Schwarz|Artikelnummer 9648313,,,24.95,24.95
MICHAEL Michael Kors,Münztasche mit floralen Applikationen,Orange|Weiß,OS|1,"Damen Münztasche von MICHAEL Michael Kors|Echtes Leder|Runde Form|Reißverschluss|Riemen mit Karabinerhaken|Florale Applikationen|Höhe: 10 cm |Breite: 10 cm |Tiefe: 3,5 cm |Riemenlänge: 27 cm |Farbe Weiß|Artikelnummer 9560486",Hauptmaterial 1: 100% Leder,,84.95,84.95
Calvin Klein,Füßlinge mit Logo-Stickerei,Weiß|Hellgrau meliert|Schwarz,OS|1,Damen Füßlinge von Calvin Klein|Baumwollmischung|Elastisches Bündchen|Verstärkte Ferse und Spitze|Logo-Stickerei|Farbe Hellgrau meliert|Artikelnummer 9592163,"Hauptmaterial 1: 68% Gekämmte Baumwolle, 30% Polyester, 3% Elasthan, 2% Polyamid", Schonwaschgang 40°| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,7.95,7.95
Marc O'Polo,Sneakersocken im 2er-Pack ,Marineblau|Türkis|Koralle|Hellgrau meliert|Schwarz|Hellblau meliert,35/38|39/42,Damen Sneakersocken von MARC O'POLO|Baumwollmischung mit Stretch-Anteil|Ein Paar mit Streifenmuster |Ein Paar mit Punktemuster|2er-Pack|Farbe Schwarz|Artikelnummer 9636557,"Hauptmaterial 1: 75% Baumwolle, 23% Polyamid, 2% Elasthan", Normalwaschgang 40°| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,9.95,9.95
Lauren Ralph Lauren,Shopper mit abnehmbarem Logo-Anhänger,Rot|Schwarz,OS|OSZ,Damen Shopper von Lauren Ralph Lauren|Lederoptik|Modell Alissa Tote|Kleine Logo-Applikation in Goldoptik|Hauptfach mit Reißverschluss|Zwei Trageriemen|Abnehmbarer Logo-Anhänger|Steckfach innen|Höhe: 37 cm|Breite: 43 cm|Tiefe: 9 cm|Riemenlänge: 60 cm|Farbe Schwarz|Artikelnummer 9533948,Hauptmaterial 1: 100% Polyurethan,,179.95,179.95
MICHAEL Michael Kors,Crossbody Bag aus Saffianoleder,Schwarz|Cognac |Weiß,OS|1,"Damen Crossbody Bag von MICHAEL Michael Kors|Saffianoleder|Modell Ginny|Ein Hauptfach mit Reißverschluss|Ein Steckfach innen|Drei Kartenfächer innen|Ein verstellbarer Schulterriemen|Kettendetails am Schulterriemen|Abnehmbare Zierquaste|Logo-Applikation|Höhe: 15 cm|Breite: 21,5 cm|Tiefe: 5,5 cm|Farbe Cognac |Artikelnummer 9619090",Hauptmaterial 1: 100% Leder,,225.0,225.0
Marc O'Polo,Strümpfe im 3er-Pack,Schwarz,35/38|39/42,"Damen Strümpfe von MARC O'POLO|Weiches Material|Komfortbund|Logo-Applikation|Streifenmuster, Punktemuster und unifarbenes Design|3er-Pack|Farbe Schwarz|Artikelnummer 9617708",,,12.95,12.95
Love Moschino,Shopper mit künstlerischem Print,Schwarz,OS|1,Damen Shopper von Love Moschino|Schimmerndes Material|Hauptfach mit Magnetverschluss|Herausnehmbare Reißverschlusstasche mit Logo-Print|Zwei Trageriemen|Metall-Logo|Print|Höhe: 26 cm|Breite: 38 cm|Tiefe: 11 cm|Riemenlänge: 50 cm|Farbe Schwarz|Artikelnummer 9569737,Hauptmaterial 1: 100% Synthetik,,189.95,189.95
Fraas,Schal aus reiner Wolle,Anthrazit|Rosé,OS|70X20,Damen Schal von Fraas|Reine Wolle|Karomuster|Ausgefranste Abschlüsse|200 x 70 cm|Farbe Anthrazit|Artikelnummer 9536889,Hauptmaterial 1: 100% Wolle," Handwäsche| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",89.95,69.95
Happy Plugs,iPhone Case in Marmoroptik,Schwarz,OS|1,Damen iPhone Case von Happy Plugs|Strapazierfähiges Material|Marmoroptik|Passend für iPhone 6/6s|14 x 7 cm|Farbe Schwarz|Artikelnummer 9648331,Hauptmaterial 1: 100% Kunststoff, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,24.95,24.95
Delicate Love,Schal mit künstlerischem Muster,Graphit,OS|1,Damen Schal von Delicatelove|Weiches Material mit Mohair- und Woll-Anteil|Webstruktur|Meliert|Künstlerisches Muster|Blockstreifen|210 x 70 cm|Farbe Graphit|Artikelnummer 9516351,"Hauptmaterial 1: 36% Polyamid, 30% Mohair, 27% Polyacryl, 7% Wolle"," Handwäsche| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Eingeschränkte chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt. Begrenzung der Feuchtigkeitszugabe und/oder der mechanischen Beanspruchung und/oder der Temperatur.",159.95,79.95
Opus,Tuch mit Allover-Muster,Hellrot,OS|1,Damen Tuch von OPUS|Leichtes Material|Modell Amiti Scarf|Verstärkte Abschlüsse |Allover-Muster|130 x 130 cm|Farbe Hellrot|Artikelnummer 9660655,Hauptmaterial 1: 100% Polyester," Schonwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung",22.95,22.95
Tommy Hilfiger,Kniestrümpfe aus Baumwollmischung,Marineblau,35/38|39/42,"Damen Kniestrümpfe von Tommy Hilfiger|Weiche Baumwollmischung mit Stretch-Anteil|Breiter, gerippter Abschluss|Verstärkte Ferse|Made in Italy|Farbe Marineblau|Artikelnummer 9491533","Hauptmaterial 1: 60% Baumwolle, 33% Polyamid, 7% Elasthan", Normalwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,12.95,12.95
